time_s,roll_deg,pitch_deg
27.005657,97.6473,-1.6705
27.015655,99.1140,-1.3627
27.025653,100.7808,-0.7633
27.035652,102.3426,0.1602
27.045650,103.4026,1.2660
27.055649,103.6255,2.2972
27.065647,103.3175,3.0396
27.075645,102.9672,3.2797
27.085644,103.0152,3.1954
27.095642,103.4946,3.1557
27.105640,104.0432,3.3711
27.115639,104.4989,3.8714
27.125637,104.9253,4.7911
27.135636,105.3965,6.0165
27.145634,105.7510,7.2842
27.155632,105.9289,8.5001
27.165631,106.1026,9.5171
27.175629,106.2517,10.2583
27.185627,106.3188,10.7401
27.195626,106.3416,11.1016
27.205624,106.3965,11.5027
27.215623,106.5887,12.0062
27.225621,106.9479,12.5550
27.235619,107.3599,12.9885
27.245618,107.6671,13.1672
27.255616,107.8784,13.0406
27.265614,108.0275,12.6920
27.275613,108.1204,12.2549
27.285611,108.1663,11.8542
27.295610,108.1367,11.6016
27.305608,107.9623,11.5972
27.315606,107.6157,11.8743
27.325604,107.1245,12.4447
27.335602,106.5792,13.1651
27.345600,106.0915,13.8359
27.355599,105.7615,14.3849
27.365597,105.5820,14.7264
27.375596,105.2857,14.8704
27.385594,104.6404,14.9167
27.395592,103.7171,14.7746
27.405591,102.6773,14.2987
27.415589,101.6173,13.4256
27.425587,100.5168,12.3536
27.435586,99.2848,11.2405
27.445584,97.8034,10.1715
27.455583,96.0821,9.1982
27.465581,94.2336,8.3582
27.475579,92.3660,7.6154
27.485578,90.4920,6.9186
27.495576,88.7417,6.2136
27.505574,87.0559,5.5116
27.515573,85.3598,4.8184
27.525571,83.6857,4.1450
27.535569,82.1187,3.4634
27.545568,80.6369,2.7980
27.555566,79.2083,2.1609
27.565565,77.7961,1.5541
27.575563,76.4053,0.9399
27.585561,75.0544,0.2970
27.595560,73.8191,-0.4193
27.605558,72.7055,-1.1643
27.615557,71.8861,-2.1510
27.625555,71.7588,-3.8370
27.635553,72.3765,-6.0483
27.645552,72.8010,-7.9462
27.655550,72.1220,-8.9137
27.665548,70.9550,-9.3821
27.675547,70.1099,-9.8821
27.685545,69.6502,-10.6871
27.695544,69.4199,-11.7470
27.705542,69.3941,-13.1488
27.715540,69.3817,-14.9177
27.725539,69.4690,-16.7627
27.735537,70.0791,-18.5791
27.745535,71.1174,-20.4023
27.755534,72.4541,-22.1658
27.765532,74.0738,-23.6831
27.775531,75.9735,-24.6597
27.785529,78.0523,-25.0005
27.795527,80.2788,-25.0010
27.805526,82.5257,-25.0655
27.815524,84.4263,-24.9690
27.825522,86.1116,-24.8453
27.835521,87.5642,-24.5804
27.845519,88.7337,-23.9894
27.855518,89.5568,-23.1731
27.865516,90.0771,-22.1670
27.875514,90.4146,-21.1670
27.885513,90.5872,-20.3749
27.895511,90.4155,-19.7952
27.905509,89.7350,-19.5447
27.915508,88.6539,-19.4858
27.925506,87.4847,-19.6525
27.935505,86.3270,-20.0816
27.945503,85.1071,-20.4030
27.955501,83.9840,-20.6910
27.965500,83.1999,-21.2195
27.975498,82.7844,-21.9592
27.985497,82.5182,-22.6022
27.995495,82.1185,-22.7584
28.005493,81.6088,-22.2728
28.015492,81.4764,-21.0267
28.025490,81.9716,-19.1399
28.035489,82.9139,-17.1059
28.045487,84.1038,-15.5281
28.055485,85.1667,-14.7905
28.065484,85.8657,-14.6188
28.075482,86.7359,-14.5284
28.085480,88.2262,-14.0351
28.095479,90.1008,-12.9771
28.105477,92.0323,-11.4596
28.115476,93.7839,-9.6434
28.125474,95.2714,-7.7051
28.135472,96.5523,-5.8931
28.145471,97.4295,-4.3037
28.155469,97.7222,-3.2887
28.165467,97.6321,-2.8080
28.175466,97.6593,-2.3920
28.185464,98.4791,-1.7169
28.195463,99.7177,-0.7635
28.205461,100.9332,0.2720
28.215459,101.8497,1.3363
28.225458,102.2858,2.3456
28.235456,102.4445,3.1426
28.245454,102.6298,3.6345
28.255453,102.9196,3.7681
28.265451,103.1809,3.7356
28.275449,103.3563,3.6751
28.285448,103.4810,3.7806
28.295446,103.5808,4.1411
28.305445,103.6927,4.7294
28.315443,103.8596,5.4967
28.325442,104.0383,6.3043
28.335441,104.1051,7.0942
28.345439,104.0652,7.8493
28.355437,103.9913,8.6400
28.365436,104.0029,9.5639
28.375434,104.2337,10.5761
28.385433,104.6614,11.5695
28.395431,105.1841,12.3941
28.405429,105.7126,12.8973
28.415428,106.1761,13.0961
28.425426,106.5371,12.9887
28.435424,106.7520,12.6256
28.445423,106.9115,12.1291
28.455421,107.0450,11.6009
28.465420,107.0570,11.1845
28.475418,106.9220,11.0124
28.485416,106.7013,11.1584
28.495415,106.4896,11.6058
28.505413,106.3112,12.2507
28.515411,106.1246,12.9687
28.525410,105.9581,13.6059
28.535408,105.8512,14.0519
28.545407,105.7719,14.3039
28.555405,105.5961,14.3473
28.565403,105.2118,14.3011
28.575402,104.6447,14.2518
28.585400,103.8963,14.1136
28.595398,103.0536,13.7188
28.605397,102.1109,13.0831
28.615395,101.1214,12.1621
28.625394,100.0547,11.0149
28.635392,98.7958,9.9053
28.645390,97.2985,8.9417
28.655389,95.6342,8.1446
28.665387,93.9280,7.6587
28.675385,92.2067,7.2494
28.685384,90.5177,6.7388
28.695382,88.8956,6.1309
28.705381,87.2439,5.4805
28.715379,85.5665,4.8424
28.725377,83.9485,4.1954
28.735376,82.4017,3.5267
28.745374,80.9115,2.8387
28.755372,79.4659,2.1338
28.765371,78.0570,1.3927
28.775369,76.7013,0.6236
28.785368,75.4267,-0.1668
28.795366,74.2566,-0.9649
28.805364,73.1956,-1.6895
28.815363,72.3894,-2.5472
28.825361,72.1212,-3.9633
28.835359,72.5964,-6.0390
28.845358,73.2325,-8.0349
28.855356,72.8901,-9.1061
28.865354,71.7139,-9.3876
28.875353,70.6798,-9.5971
28.885351,70.0453,-10.0838
28.895350,69.8013,-10.8714
28.905348,69.8296,-11.9667
28.915346,69.9905,-13.4309
28.925345,70.1684,-15.1194
28.935343,70.6149,-16.8770
28.945341,71.4242,-18.5249
28.955340,72.5079,-19.9892
28.965338,73.8809,-21.2696
28.975337,75.4509,-22.1927
28.985335,77.2122,-22.6120
28.995333,79.1034,-22.4812
29.005332,80.9513,-22.1674
29.015330,82.4916,-21.9718
29.025329,83.5697,-21.6571
29.035327,84.4785,-21.2324
29.045325,85.2319,-20.6452
29.055324,85.8087,-20.0244
29.065322,86.1477,-19.4346
29.075320,86.3225,-18.7748
29.085319,86.4256,-17.7529
29.095317,86.2453,-16.5650
29.105316,85.5282,-15.7836
29.115314,84.4480,-15.4698
29.125312,83.3270,-15.6312
29.135311,82.1493,-16.0591
29.145309,80.8535,-16.4765
29.155307,79.5511,-17.0046
29.165306,78.3654,-17.7557
29.175304,77.5388,-18.5211
29.185303,77.3130,-18.9862
29.195301,77.3680,-18.9492
29.205299,77.5266,-18.2812
29.215298,77.8104,-17.0299
29.225296,78.2860,-15.3583
29.235295,78.9664,-13.5860
29.245293,79.6179,-12.1565
29.255291,80.2426,-11.3216
29.265290,81.0804,-10.8984
29.275288,82.3302,-10.4675
29.285286,84.0577,-9.7829
29.295285,86.0449,-8.7051
29.305283,88.0286,-7.2361
29.315281,89.9119,-5.4889
29.325280,91.7337,-3.6053
29.335278,93.3996,-1.8264
29.345277,94.6453,-0.3005
29.355275,95.3094,0.7952
29.365273,95.5624,1.3988
29.375272,95.7510,1.8043
29.385270,96.5175,2.3893
29.395268,98.0017,3.2678
29.405267,99.6118,4.3060
29.415265,100.8412,5.4003
29.425264,101.3430,6.3901
29.435262,101.2385,7.1831
29.445260,100.8922,7.7218
29.455259,100.7038,7.8418
29.465257,100.8475,7.7648
29.475255,101.1587,7.7221
29.485254,101.4656,7.8032
29.495252,101.6889,8.1550
29.505251,101.8346,8.8127
29.515249,101.9164,9.6723
29.525247,101.9196,10.7043
29.535246,101.9522,11.8937
29.545244,102.0778,13.1635
29.555242,102.2622,14.3285
29.565241,102.4372,15.2935
29.575239,102.6242,15.9779
29.585238,102.8659,16.4558
29.595236,103.2914,16.7960
29.605234,103.8758,17.0695
29.615233,104.5288,17.2875
29.625231,105.1860,17.3910
29.635229,105.8040,17.2618
29.645228,106.3218,16.8230
29.655226,106.6719,16.1366
29.665225,106.7744,15.4052
29.675223,106.6169,14.9138
29.685221,106.2866,14.8225
29.695220,105.8346,15.2179
29.705218,105.3700,15.9712
29.715216,104.9660,16.7930
29.725215,104.6800,17.4455
29.735213,104.6022,17.8183
29.745211,104.6500,17.8900
29.755210,104.6156,17.7981
29.765208,104.3452,17.6036
29.775207,103.7412,17.2848
29.785205,102.7985,16.8337
29.795203,101.5889,16.3200
29.805202,100.1087,15.8950
29.815200,98.4161,15.5893
29.825199,96.7646,15.0801
29.835197,95.2427,14.3990
29.845195,93.9069,13.8194
29.855194,92.6146,13.1755
29.865192,91.1004,12.3079
29.875190,89.3146,11.3152
29.885189,87.4904,10.3830
29.895187,85.7954,9.5343
29.905185,84.1702,8.6970
29.915184,82.5926,7.9415
29.925182,81.0730,7.2502
29.935181,79.5459,6.5834
29.945179,78.0208,5.8514
29.955177,76.5472,5.0164
29.965176,75.1465,4.0970
29.975174,73.7763,3.1093
29.985172,72.5065,1.9474
29.995171,71.3402,0.8544
30.005169,70.3262,0.0562
30.015168,69.9603,-1.2023
30.025166,70.4856,-3.2751
30.035164,70.9832,-5.3146
30.045163,70.4718,-6.8019
30.055161,69.5126,-7.9065
30.065159,68.7295,-9.1521
30.075158,68.2109,-10.6987
30.085156,67.8492,-12.4374
30.095155,67.5188,-14.3627
30.105153,67.3620,-16.2792
30.115151,67.7950,-18.0483
30.125150,68.8485,-19.6885
30.135148,70.4100,-21.5323
30.145146,72.5151,-23.5293
30.155145,75.0277,-25.3145
30.165143,77.6200,-26.3943
30.175142,80.2446,-26.7530
30.185140,82.9446,-26.8457
30.195138,85.4824,-26.9120
30.205137,87.5004,-26.9293
30.215135,88.8749,-26.8585
30.225133,89.8547,-26.5586
30.235132,90.6150,-25.9082
30.245130,91.0623,-25.0394
30.255129,91.1081,-24.3683
30.265127,90.9248,-23.8403
30.275125,90.7046,-23.2105
30.285124,90.2808,-22.5875
30.295122,89.4185,-22.3369
30.305120,88.2416,-22.4665
30.315119,87.0007,-22.8097
30.325117,85.6695,-23.0646
30.335116,84.1638,-23.2589
30.345114,82.4104,-23.6822
30.355112,80.5223,-23.8639
30.365111,79.1818,-24.0844
30.375109,80.0240,-24.1012
30.385108,80.8670,-23.1634
30.395106,81.2221,-21.8378
30.405104,81.3844,-20.5971
30.415103,81.4811,-19.0606
30.425101,82.4126,-17.5859
30.435099,84.1710,-16.5389
30.445098,85.8292,-15.7421
30.455096,87.5409,-15.1575
30.465095,89.5302,-14.2549
30.475093,91.6699,-12.6275
30.485091,93.7567,-10.4181
30.495090,95.6721,-7.9147
30.505088,97.3695,-5.4259
30.515087,98.7049,-3.0374
30.525085,99.4416,-1.1064
30.535083,99.6135,0.0873
30.545082,99.9335,0.9718
30.555080,101.4787,1.9556
30.565078,103.3422,2.7721
30.575077,104.6669,3.2885
30.585075,105.0695,3.7240
30.595073,104.7526,4.2279
30.605072,104.2309,4.6803
30.615070,104.0865,4.7693
30.625069,104.3191,4.5780
30.635067,104.5991,4.5706
30.645065,104.8625,4.7738
30.655064,105.0419,5.2186
30.665062,105.1480,5.8799
30.675060,105.1873,6.7454
30.685059,105.2025,7.8298
30.695057,105.3385,9.0550
30.705056,105.6306,10.3863
30.715054,106.0701,11.8088
30.725052,106.6072,13.1740
30.735051,107.2143,14.3496
30.745049,107.9137,15.0745
30.755047,108.4655,15.2155
30.765046,108.7857,14.8065
30.775044,108.9900,14.0604
30.785043,109.1030,13.2969
30.795041,109.1819,12.7618
30.805039,109.1933,12.5422
30.815038,109.0566,12.6155
30.825036,108.7357,12.8873
30.835034,108.2637,13.2272
30.845033,107.6712,13.5788
30.855031,107.0283,13.9832
30.865030,106.4750,14.4650
30.875028,106.1144,14.9875
30.885026,105.9000,15.3900
30.895025,105.6091,15.5747
30.905023,105.0357,15.5754
30.915021,104.1867,15.5180
30.925020,103.2262,15.4007
30.935018,102.2931,14.8273
30.945016,101.2966,13.5861
30.955015,100.2461,11.9511
30.965013,99.0387,10.3801
30.975012,97.4488,9.0688
30.985010,95.5960,8.2736
30.995008,93.8593,7.9296
31.005007,92.3013,7.6502
31.015005,90.8008,7.0652
31.025003,89.2517,6.1934
31.035002,87.6385,5.2227
31.045000,86.0838,4.2299
31.054999,84.6572,3.2004
31.064997,83.3365,2.1069
31.074995,82.0680,1.0047
31.084994,80.8061,0.0279
31.094992,79.5247,-0.6605
31.104990,78.1693,-1.0741
31.114989,76.7025,-1.3062
31.124987,75.2227,-1.4423
31.134986,73.8849,-1.6196
31.144984,72.7422,-1.9971
31.154982,71.8964,-2.8087
31.164981,71.7786,-4.2405
31.174979,72.4056,-6.1638
31.184977,72.8933,-8.0569
31.194976,72.4351,-9.4114
31.204974,71.5084,-10.2887
31.214973,70.8553,-11.1298
31.224971,70.6424,-12.3072
31.234969,70.7751,-13.8301
31.244968,71.1630,-15.4382
31.254966,71.8824,-17.1280
31.264964,72.9518,-18.8812
31.274963,74.4135,-20.6701
31.284961,76.1792,-22.3560
31.294960,78.1675,-23.7758
31.304958,80.4314,-24.7942
31.314956,83.0853,-25.1947
31.324955,78.9110,-24.8750
31.334953,75.2507,-23.8288
31.344951,73.9494,-23.5175
31.354950,74.2975,-23.4830
31.364948,75.2075,-23.0735
31.374947,76.0825,-22.3503
31.384945,76.7087,-21.3275
31.394943,76.8945,-20.0866
31.404942,76.7476,-18.7069
31.414940,76.4322,-17.7421
31.424938,75.7699,-17.3104
31.434937,74.8700,-17.0989
31.444935,73.8876,-17.1620
31.454934,72.7555,-17.7903
31.464932,71.5055,-18.7333
31.474930,70.6593,-19.6491
31.484929,70.4201,-20.5033
31.494927,70.2324,-21.3235
31.504926,69.9969,-22.0272
31.514924,69.3896,-22.1532
31.524922,68.8749,-21.3822
31.534921,69.0244,-19.5996
31.544919,69.7490,-17.3324
31.554917,70.9400,-15.2030
31.564916,72.5958,-13.8806
31.574914,74.0268,-13.9322
31.584913,74.4612,-14.4750
31.594911,75.6455,-14.8562
31.604909,77.7099,-14.5362
31.614908,80.1136,-13.5963
31.624906,82.3753,-12.2351
31.634904,84.3484,-10.5983
31.644903,85.9461,-8.9005
31.654901,87.0511,-7.3823
31.664900,87.6206,-6.2974
31.674898,87.9077,-5.6624
31.684896,88.5692,-5.0750
31.694895,89.8516,-4.3420
31.704893,91.3040,-3.4236
31.714891,92.5435,-2.3708
31.724890,93.5133,-1.2881
31.734888,94.2143,-0.3583
31.744886,94.6762,0.3093
31.754885,95.1795,0.7163
31.764883,95.9175,0.8589
31.774882,96.7658,0.7955
31.784880,97.5191,0.7242
31.794878,98.0361,0.7670
31.804877,98.3631,1.0521
31.814875,98.7200,1.6261
31.824873,99.1472,2.3980
31.834872,99.4898,3.2651
31.844870,99.6681,4.1827
31.854869,99.7652,5.1330
31.864867,99.9459,6.0983
31.874865,100.3763,7.0810
31.884864,101.1708,8.1124
31.894862,102.2601,9.1254
31.904860,103.3173,9.8068
31.914859,103.9714,9.9247
31.924857,104.3002,9.5875
31.934856,104.5098,9.1172
31.944854,104.6878,8.7944
31.954852,104.8081,8.6972
31.964851,104.8249,8.8138
31.974849,104.7464,9.0663
31.984847,104.6524,9.3836
31.994846,104.5790,9.7578
32.004844,104.4558,10.2125
32.014843,104.1984,10.6859
32.024841,103.8211,11.0568
32.034839,103.4389,11.2454
32.044838,103.0881,11.3166
32.054836,102.6791,11.3928
32.064834,102.0849,11.5665
32.074833,101.3269,11.6242
32.084831,100.4218,11.2831
32.094830,99.3807,10.4486
32.104828,98.2688,9.2919
32.114826,97.2105,8.0375
32.124825,96.2043,6.9177
32.134823,95.0159,5.9681
32.144821,93.4686,5.1835
32.154820,91.7387,4.5215
32.164818,90.0417,3.8754
32.174816,88.3750,3.2094
32.184815,86.7725,2.4868
32.194813,85.1143,1.7619
32.204812,83.4694,1.0884
32.214810,81.9214,0.4875
32.224808,80.4904,-0.0598
32.234807,79.1291,-0.5709
32.244805,77.8005,-1.0571
32.254803,76.4839,-1.5190
32.264802,75.1854,-1.9647
32.274800,73.9348,-2.4124
32.284799,72.8288,-2.9988
32.294797,71.8763,-3.5582
32.304795,71.2920,-4.3357
32.314794,71.5146,-6.0216
32.324796,72.3032,-8.0545
32.334794,72.7404,-9.6377
32.344793,72.1355,-10.2499
32.354791,71.1879,-10.3914
32.364789,70.5111,-10.8464
32.374788,69.9360,-11.8559
32.384786,69.4751,-13.2679
32.394785,69.3424,-14.8269
32.404783,69.5593,-16.4880
32.414781,70.0083,-18.2204
32.424780,70.7119,-19.8832
32.434778,71.6762,-21.4001
32.444776,72.9519,-22.8092
32.454775,74.5606,-23.9291
32.464773,76.6010,-24.3654
32.474772,78.9657,-24.1742
32.484770,81.4508,-23.8535
32.494768,83.8121,-23.6597
32.504767,85.5499,-23.4997
32.514765,86.6481,-23.0957
32.524764,87.5932,-22.4366
32.534762,88.4810,-21.7306
32.544760,89.2315,-21.1202
32.554759,89.8476,-20.4911
32.564757,90.2284,-19.6769
32.574755,90.0910,-18.7854
32.584754,89.1937,-18.1672
32.594752,87.8081,-17.6273
32.604751,86.4206,-17.2262
32.614749,85.1069,-17.5273
32.624747,83.6237,-18.2374
32.634746,82.0883,-19.0343
32.644744,80.7983,-19.9243
32.654742,79.8830,-20.7890
32.664741,79.1637,-21.5042
32.674739,78.6411,-21.8098
32.684738,78.3713,-21.3750
32.694736,78.4841,-20.1882
32.704734,79.0284,-18.5480
32.714733,79.8774,-16.7527
32.724731,80.9841,-15.1477
32.734730,82.1862,-13.9429
32.744728,83.4102,-13.0797
32.754726,84.7541,-12.2671
32.764725,86.4354,-11.1941
32.774723,88.4123,-9.8420
32.784721,90.4479,-8.2533
32.794720,92.4032,-6.5803
32.804718,94.1777,-4.8420
32.814716,95.6671,-3.0977
32.824715,96.7632,-1.4568
32.834713,97.4060,-0.1564
32.844712,97.7322,0.6709
32.854710,98.0510,1.3105
32.864708,98.8323,2.1103
32.874707,100.2277,3.1522
32.884705,101.7653,4.2551
32.894703,103.0124,5.3194
32.904702,103.6398,6.2525
32.914700,103.5877,6.8819
32.924699,103.2786,7.1644
32.934697,103.1974,7.0902
32.944695,103.4753,6.9627
32.954694,103.8240,7.0423
32.964692,104.1229,7.4131
32.974690,104.3803,8.0452
32.984689,104.5077,8.8872
32.994687,104.5090,9.8520
33.004686,104.4239,10.9331
33.014684,104.3554,12.1107
33.024682,104.3475,13.3826
33.034681,104.4151,14.6280
33.044679,104.4887,15.7359
33.054677,104.6174,16.6265
33.064676,104.9522,17.3906
33.074674,105.4898,17.9296
33.084673,105.9392,18.1071
33.094671,106.2185,17.9329
33.104669,106.3906,17.5566
33.114668,106.4826,17.1562
33.124666,106.5199,16.8472
33.134664,106.4658,16.6657
33.144663,106.2872,16.5773
33.154661,105.9836,16.5724
33.164659,105.6349,16.6788
33.174658,105.3097,16.9740
33.184656,105.0518,17.4874
33.194655,104.8462,18.0593
33.204653,104.6074,18.4490
33.214651,104.2689,18.5186
33.224650,103.7913,18.3310
33.234648,103.2349,18.1000
33.244646,102.6089,17.8345
33.254645,101.7361,17.2288
33.264643,100.5684,16.2206
33.274642,99.2813,15.0864
33.284640,98.0095,13.9360
33.294638,96.7839,12.7409
33.304637,95.5839,11.6631
33.314635,94.3609,10.7153
33.324628,93.0833,9.8438
33.334627,91.8209,8.9836
33.344625,90.4597,8.0269
33.354623,89.0029,7.1000
33.364622,87.5446,6.2742
33.374620,86.1023,5.5274
33.384619,84.6614,4.8592
33.394617,83.2113,4.2008
33.404615,81.7342,3.5106
33.414614,80.2672,2.7741
33.424612,78.8644,1.9800
33.434610,77.5767,1.1078
33.444609,76.4272,0.1541
33.454607,75.3980,-0.8313
33.464606,74.5259,-1.8651
33.474604,73.8521,-2.7503
33.484602,73.5342,-3.7942
33.494601,73.7145,-5.3924
33.504599,74.1139,-7.2370
33.514597,73.9846,-8.8451
33.524596,73.1091,-10.0841
33.534594,72.0704,-11.0927
33.544593,71.2236,-12.0973
33.554591,70.7406,-13.2110
33.564589,70.7398,-14.3314
33.574588,71.1043,-15.4001
33.584586,71.5427,-16.5368
33.594584,72.0104,-17.8515
33.604583,72.6151,-19.0255
33.614581,73.4782,-20.0140
33.624580,74.6637,-20.9355
33.634578,76.1386,-21.7031
33.644576,77.9880,-22.2969
33.654575,80.0473,-22.6150
33.664573,82.0717,-22.9101
33.674571,83.6957,-23.4291
33.684570,84.7718,-23.7429
33.694568,85.6378,-23.7690
33.704567,86.3834,-23.4893
33.714565,87.0149,-23.1114
33.724563,87.3909,-22.6158
33.734562,87.5260,-22.0301
33.744560,87.3898,-21.3533
33.754558,86.8444,-20.8181
33.764557,85.9486,-20.4615
33.774555,84.9533,-20.1712
33.784554,83.9410,-20.2040
33.794552,82.7046,-20.4233
33.804550,81.3075,-20.7143
33.814549,80.1585,-21.2695
33.824547,79.6334,-22.0536
33.834546,79.3602,-22.7077
33.844544,78.6622,-23.0384
33.854542,77.6115,-22.7964
33.864541,77.1834,-21.7403
33.874539,77.6552,-20.0064
33.884537,79.1051,-18.1116
33.894536,81.2516,-16.7852
33.904534,83.0959,-16.3187
33.914533,84.2500,-16.1416
33.924531,85.6591,-15.4923
33.934529,87.7557,-14.0085
33.944528,90.1945,-12.0293
33.954526,92.5927,-9.9668
33.964524,94.7124,-7.8592
33.974523,96.5297,-5.7259
33.984521,97.9176,-3.5975
33.994520,98.7484,-1.6605
34.004518,98.9593,-0.2872
34.014516,98.7731,0.5206
34.024515,98.8648,1.1266
34.034513,99.3456,1.7614
34.044511,99.9975,2.4745
34.054510,100.7829,3.2616
34.064508,101.5796,4.0645
34.074506,102.1585,4.7761
34.084505,102.4660,5.1153
34.094503,102.8271,4.9803
34.104502,103.3784,4.5782
34.114500,103.9994,4.0188
34.124498,104.4782,3.7364
34.134497,104.7907,3.8676
34.144495,104.9065,4.3092
34.154493,104.8727,4.9758
34.164492,104.8083,5.8182
34.174490,104.7735,6.7403
34.184489,104.6839,7.6504
34.194487,104.5142,8.5880
34.204485,104.3613,9.5603
34.214484,104.3216,10.3974
34.224482,104.5153,11.0567
34.234480,104.9748,11.5612
34.244479,105.5765,11.8476
34.254477,106.2950,11.9823
34.264476,107.1737,11.9883
34.274474,108.0565,11.8343
34.284472,108.7776,11.5086
34.294471,109.3647,11.0551
34.304469,109.8343,10.5538
34.314467,110.1160,10.0911
34.324471,110.1408,9.8165
34.334469,109.8639,9.8857
34.344468,109.3524,10.3924
34.354466,108.7627,11.2501
34.364464,108.1666,12.1962
34.374463,107.6363,12.9833
34.384461,107.2970,13.5043
34.394459,107.1320,13.6940
34.404458,106.8838,13.7403
34.414456,106.3970,13.8490
34.424454,105.6305,13.9068
34.434453,104.5699,13.6219
34.444451,103.3135,12.9623
34.454450,102.0327,12.0352
34.464448,100.7312,11.0645
34.474446,99.3424,10.1842
34.484445,97.8320,9.3499
34.494443,96.2052,8.4724
34.504441,94.5074,7.5292
34.514440,92.7152,6.5521
34.524438,90.9262,5.6099
34.534436,89.1750,4.7380
34.544435,87.4541,3.9451
34.554433,85.8375,3.1686
34.564432,84.3503,2.3725
34.574430,83.0115,1.4953
34.584428,81.7999,0.5427
34.594427,80.6838,-0.3996
34.604425,79.6443,-1.2740
34.614423,78.6620,-2.0963
34.624422,77.6892,-2.8622
34.634420,76.7067,-3.6089
34.644419,75.7329,-4.4033
34.654417,74.9744,-5.0384
34.664415,74.6977,-5.8475
34.674414,74.2640,-7.2397
34.684412,73.4359,-8.6091
34.694410,72.3903,-9.4168
34.704409,71.4653,-10.0424
34.714407,70.7280,-10.9219
34.724406,70.1909,-11.9655
34.734404,70.0325,-12.9893
34.744402,70.2551,-14.1012
34.754401,70.5774,-15.5197
34.764399,70.9988,-17.0765
34.774397,72.0093,-18.6709
34.784396,73.3759,-20.1791
34.794394,74.9051,-21.5696
34.804393,76.6590,-22.6721
34.814391,78.7620,-23.2706
34.824389,81.1256,-23.5993
34.834388,83.6614,-23.7998
34.844386,85.9224,-24.2076
34.854384,87.3794,-24.7011
34.864383,88.3178,-24.5611
34.874381,89.1938,-24.1437
34.884380,89.9032,-23.5038
34.894378,90.4110,-22.6283
34.904376,90.6401,-21.5996
34.914375,90.6086,-20.4539
34.924373,90.2009,-19.4488
34.934371,89.3239,-18.9159
34.944370,88.1204,-18.7099
34.954368,86.7808,-18.8525
34.964367,85.3091,-19.4747
34.974365,83.7471,-20.2482
34.984363,82.5203,-21.1078
34.994362,81.8186,-22.0954
35.004360,81.2281,-22.7608
35.014359,80.1436,-22.6486
35.024357,79.1873,-21.5672
35.034355,79.3103,-19.5857
35.044354,80.4271,-17.2463
35.054352,82.2168,-15.4393
35.064350,84.0488,-15.1503
35.074349,84.4916,-15.7227
35.084347,84.9477,-16.1075
35.094345,86.6496,-15.7183
35.104344,88.9181,-14.2252
35.114342,91.0760,-12.2689
35.124341,92.8555,-10.1580
35.134339,94.3008,-7.9769
35.144337,95.4277,-5.9003
35.154336,96.0883,-4.0958
35.164334,96.1804,-2.8949
35.174332,96.1735,-2.2416
35.184331,96.7432,-1.8676
35.194329,97.6190,-1.4535
35.204328,98.5426,-0.7981
35.214326,99.4695,0.0638
35.224324,100.3325,1.0163
35.234323,101.1049,1.7782
35.244321,101.7882,2.1091
35.254319,102.4738,2.0688
35.264318,103.1200,1.6400
35.274316,103.6709,1.0618
35.284315,104.0495,0.6424
35.294313,104.2884,0.5300
35.304311,104.4352,0.8203
35.314310,104.5254,1.5908
35.324308,104.5605,2.7108
35.334301,104.5299,3.9416
35.344300,104.4267,5.1307
35.354298,104.3440,6.1794
35.364296,104.3801,6.9999
35.374295,104.6167,7.7679
35.384293,105.3037,8.7163
35.394292,106.4099,9.7562
35.404290,107.5623,10.6047
35.414288,108.5358,10.9912
35.424287,109.2300,10.6764
35.434285,109.5787,9.7925
35.444283,109.6723,8.7759
35.454282,109.6020,8.0812
35.464280,109.4125,7.9684
35.474279,109.1274,8.3744
35.484277,108.7523,9.1235
35.494275,108.3627,10.0206
35.504274,108.0139,10.9167
35.514272,107.7641,11.6605
35.524270,107.6720,12.1816
35.534269,107.6839,12.4615
35.544267,107.5871,12.5715
35.554266,107.2378,12.6795
35.564264,106.6560,12.9407
35.574262,105.8242,13.0879
35.584261,104.7473,12.7270
35.594259,103.6871,11.8977
35.604257,102.6287,10.6971
35.614256,101.2953,9.3530
35.624254,99.6817,8.2540
35.634252,97.9996,7.4569
35.644251,96.3178,6.8210
35.654249,94.6830,6.3209
35.664248,93.0906,5.8357
35.674246,91.4520,5.2479
35.684244,89.7606,4.6711
35.694243,88.0459,4.0912
35.704241,86.3023,3.4230
35.714239,84.5570,2.6354
35.724238,82.8638,1.7095
35.734236,81.2572,0.6987
35.744235,79.7938,-0.3137
35.754233,78.5338,-1.2538
35.764231,77.4669,-2.1121
35.774230,76.5671,-3.0431
35.784228,75.7851,-4.1573
35.794226,75.1369,-5.3250
35.804225,74.8086,-6.7898
35.814223,74.6354,-8.6626
35.824222,74.0113,-10.4181
35.834220,72.8912,-11.6624
35.844218,71.8956,-12.5251
35.854217,71.1804,-13.4951
35.864215,70.6389,-14.6361
35.874213,70.2855,-15.7388
35.884212,70.1322,-16.9629
35.894210,70.0902,-18.3082
35.904208,70.2456,-19.7624
35.914207,70.9793,-21.3817
35.924205,72.0966,-23.2063
35.934204,73.4486,-25.0766
35.944202,75.1619,-26.7167
35.954200,77.1728,-27.9492
35.964199,79.3600,-28.5248
35.974197,81.6446,-28.5748
35.984195,83.8379,-28.6978
35.994194,85.2400,-28.7215
36.004192,86.2194,-28.1668
36.014191,87.1318,-27.1608
