timestamp,ax,ay,az,gx,gy,gz
11.808110,9.352401581,23.56968658,4.970114594,-1.082662463,-0.6745378375,1.493489027
11.818109,6.183790741,26.27575928,0.7089257812,-1.002318501,0.2343898416,1.150740266
11.828107,3.162024536,21.80320999,-3.813469849,-0.714612484,1.277392864,0.7358264327
11.838105,0.9108558655,14.55228836,-6.239474945,-0.3674366176,2.125485897,0.3195753992
11.848104,0.6215075684,7.910150757,-7.558981018,-0.07573286444,2.683292627,0.2026506662
11.858102,2.857557678,4.314028931,-6.607409821,0.2799038589,2.712351561,0.2512399852
11.868101,4.476890259,2.94632309,-3.824546814,0.6662555337,2.095666647,0.3640717268
11.878099,5.032834167,2.424358521,-0.4742138672,1.187730074,1.516715407,0.5958957076
11.888097,4.731660461,2.875819702,-1.138682098,1.656575322,1.624080181,1.002521038
11.898096,3.15573761,4.20415741,-4.552483063,1.953024149,2.419702053,1.498754025
11.908094,1.0577005,6.00371521,-7.317832489,2.006289721,3.287881613,1.949099898
11.918093,-0.7587721252,8.344248047,-7.497608643,2.006023169,3.590288162,2.224242926
11.928091,-2.007325745,10.88970474,-6.451284485,1.734749079,3.331329823,2.17069149
11.938089,-2.662962341,14.20995026,-4.72836731,1.050723195,2.52752018,1.390948653
11.948088,-3.817212067,17.15522552,-2.554138641,0.3281439245,1.606510997,0.0123878736
11.958086,-5.000351715,17.99453018,-1.367705841,0.2070370615,1.191768885,-1.367196321
11.968085,-5.193899231,16.50078644,-2.048939209,1.328307152,1.236990452,-2.181346416
11.978083,-6.289770355,14.82846405,-2.043550415,3.007782698,1.00543952,-2.351705313
11.988081,-6.730753326,13.14341812,-0.2630030823,4.045407772,0.2936573029,-2.222761393
11.998080,-5.668562164,10.65678909,1.47428421,4.357577801,-0.4529787898,-1.726330638
12.008078,-4.893923035,9.182205505,2.830014954,3.886790514,-0.6729639173,-0.9469161034
12.018076,-3.129242706,7.834258575,4.99271759,2.662863255,-0.01318239234,-0.494505167
12.028075,0.2131567383,5.666017456,7.246131592,1.451824307,0.945943892,-0.534417212
12.038073,2.028132477,4.54350174,7.040159912,0.8420587182,1.681508183,-0.5118727684
12.048072,3.088227997,5.535788269,4.396208038,0.8237378001,2.116224289,-0.2577928603
12.058070,3.200793915,6.814728699,0.4284091187,0.9313658476,2.167800665,-0.1538332403
12.068068,2.544109497,6.922803955,-1.768572235,0.9071246982,1.984249949,-0.1081930548
12.078067,2.430046692,7.368876343,-2.355801086,0.8321463466,1.759911418,-0.01665496454
12.088065,2.159708862,7.279811554,-2.627935181,0.6793906689,1.977354288,0.06149603054
12.098064,1.771715698,7.810907135,-3.237467651,0.6141987443,2.381455183,0.2100914568
12.108062,1.832489319,8.735684052,-3.375031586,0.6915798187,2.401787996,0.2904994786
12.118060,1.481020203,9.618697815,-1.947150879,0.9039258957,2.052280188,0.3256393969
12.128059,0.8204438782,9.276359711,-0.6468049622,1.089726686,1.518993855,0.3678856492
12.138057,-0.2323168945,8.498128052,0.1890568542,1.218070269,1.021217465,0.4435306191
12.148056,-1.082548828,8.283773804,0.7108717346,1.327559471,0.7183777094,0.5223357081
12.158054,-1.654210052,8.247100067,0.7964936829,1.398199558,0.6791338921,0.5515661836
12.168052,-1.611099701,8.058492279,0.5357359314,1.385151148,0.8265571594,0.5334250331
12.178051,-1.120569763,7.87227951,0.3418890381,1.309157968,0.9576303363,0.5693722963
12.188049,-0.7291337585,7.821535034,0.5173242188,1.248389959,1.055864573,0.633764863
12.198048,-0.6162684631,7.848778381,0.5481600952,1.238053203,1.069580913,0.6779777408
12.208046,-0.8390052795,8.088729401,0.9259744263,1.219210505,0.9359862208,0.7134467959
12.218044,-1.362167358,9.021290131,1.597328339,1.121747851,0.752197206,0.709030211
12.228043,-1.923949127,9.951306152,2.014660492,0.9342685342,0.5582959056,0.6435350776
12.238041,-2.211052094,10.24754013,2.322869568,0.7379191518,0.4420615435,0.5505273342
12.248040,-2.137105865,10.4138443,2.28514801,0.578702867,0.4560140967,0.4364050031
12.258038,-2.154020691,10.79944244,2.112407227,0.4304615855,0.6146140099,0.3310470283
12.268036,-2.281106415,11.50058441,1.774260406,0.2790781856,0.879507184,0.2530614138
12.278035,-2.752625885,12.17268677,1.137933655,0.1511519104,1.11278832,0.1554003507
12.288033,-3.651955719,12.2226828,0.6105802917,0.04246511683,0.966639936,-0.04274015874
12.298032,-4.6873526,11.427686,1.492845612,0.02524294704,0.5249381661,-0.2913587093
12.308033,-4.984484711,10.57206528,2.557282104,0.02654336765,0.177381292,-0.4529774487
12.318031,-4.048630829,10.28271698,2.982098694,-0.01112166978,0.1996334642,-0.4751219451
12.328030,-2.215393066,10.49781967,2.957250366,-0.1706687212,0.4240441918,-0.3612435758
12.338028,-0.5574407959,10.99164276,3.097658386,-0.4898760915,0.61439538,-0.1309756637
12.348026,0.003442840576,11.97539703,3.053799591,-0.9699087143,0.5395773053,0.121416375
12.358025,-0.2005828857,13.91251877,2.826721802,-1.359695435,-0.295788914,0.2408629209
12.368023,-0.1167572021,16.89117462,2.764600983,-1.635425329,-1.266121984,0.1282849759
12.378022,-1.178798676,19.98104919,1.137783966,-1.870581508,-1.670141459,-0.1794428527
12.388020,-3.349285126,19.26463898,-1.669627991,-2.122236729,-1.768429875,-0.6056287885
12.398018,-4.812492371,14.9034581,-2.045047302,-2.406455994,-1.756934166,-0.9561545253
12.408017,-4.824018402,11.16558105,-1.817221069,-2.600532055,-1.715864182,-1.016740561
12.418015,-3.8273909,9.55493042,-2.843486938,-2.883685827,-1.361526847,-1.051032305
12.428014,-1.72591095,9.392967224,-2.733765106,-3.07915616,-0.8816934228,-1.187004685
12.438012,0.5611830139,11.72661438,-2.322270813,-3.073963165,-0.6108649969,-1.249166727
12.448010,2.309547272,14.05023239,-2.015408936,-3.010623932,-0.4664172828,-1.186450958
12.458009,3.467988281,15.129039,-1.384620667,-2.954374075,-0.4179435968,-1.042369246
12.468007,3.664978638,15.54292831,-0.6676116943,-2.905772209,-0.528236866,-0.9034952521
12.478006,3.077001343,16.24421997,0.08592132568,-2.857961416,-0.7819712162,-0.7510093451
12.488004,2.44426712,17.38080643,0.5767506409,-2.731488705,-1.049727917,-0.4631810486
12.498002,2.364632721,18.61753464,0.6406677246,-2.528444529,-1.208487749,-0.03354919702
12.508001,2.646945648,19.07483368,0.5813909912,-2.267108679,-1.220163345,0.4789886773
12.517999,2.878963165,18.13314194,0.523611145,-2.053205967,-1.191481352,0.8593104482
12.527997,2.613565063,14.92022324,0.9473799133,-1.924423575,-1.159528732,0.9669796228
12.537996,1.681154022,11.40867554,1.381477203,-1.923029542,-1.15304327,0.8750796914
12.547994,0.9942324829,8.890462189,1.620380402,-2.009284973,-0.9811702371,0.7242155671
12.557993,0.9991722107,7.193590851,1.148711243,-2.144756079,-0.5805842876,0.4994309843
12.567991,1.063538361,5.781577148,0.1582209778,-2.052768707,-0.2651131749,0.186107412
12.577989,0.8074209595,5.497767334,-1.804647217,-1.316039085,-1.094512939,-0.2308103591
12.587988,0.5257067871,6.517895966,-3.961811371,-0.6707825065,-2.717453957,-0.4844245315
12.597986,0.3679348755,7.973918152,-3.197949829,-1.190732002,-3.731619835,-0.6920629144
12.607985,-0.8095166016,9.124575348,-0.113613739,-2.15828681,-3.611124516,-0.7802247405
12.617983,-1.328936462,10.22583527,0.02574645996,-2.631289959,-3.097027063,-0.8010145426
12.627981,-1.906734924,9.93753479,-1.024469604,-2.548192978,-2.604429722,-0.8687981367
12.637980,-1.982627106,8.225844269,-2.053878937,-2.206153154,-2.517709017,-1.035574198
12.647978,-2.00433197,6.452332306,-1.772464142,-1.847414255,-2.553735733,-1.110672712
12.657977,-1.253643036,4.893623657,-1.382525024,-1.464227438,-2.389084101,-0.9065496922
12.667975,-0.3324586487,3.582350464,-0.8692424011,-1.063027263,-2.373052835,-0.7770271301
12.677973,0.08637039185,2.537672882,-0.7060816956,-0.6641536951,-2.352697849,-0.7546115518
12.687972,0.9202862549,2.129322052,-1.390757904,-0.2074923813,-2.293418884,-0.7601341605
12.697970,1.319206696,2.290536804,-1.825903015,0.2228710204,-2.194424629,-0.7564840317
12.707969,1.525926819,2.548300781,-1.506916351,0.6013376713,-1.917422771,-0.7300412655
12.717967,1.523681488,2.406246185,-1.188229065,0.9344335794,-1.486971498,-0.7456668019
12.727965,0.8940907288,1.950294342,-0.9692344666,1.21099484,-1.016013265,-0.7891610265
12.737964,0.2601589966,1.667831726,-0.6526428223,1.463934064,-0.629994452,-0.841585815
12.747962,-0.01347198486,1.631607056,-0.04595443726,1.749610305,-0.3312386274,-0.8947760463
12.757961,0.1083746338,1.951042786,0.5203179932,2.024759769,-0.09607673436,-0.9115080237
12.767959,0.5242098999,2.639610901,1.199755096,2.227640629,0.09263113141,-0.9148926139
12.777957,0.8214916992,3.624263306,2.205513611,2.281449318,0.3556912541,-0.8504658937
12.787956,0.9749226379,4.632267151,3.520079956,2.167642117,0.5767698288,-0.7923946381
12.797954,0.7182064819,6.009104004,5.440586243,1.899658442,0.6864389181,-0.7245004177
12.807953,0.8554710388,8.828640747,7.824828186,1.526527762,0.548391819,-0.4868258238
12.817951,2.146386566,13.29654968,10.51638107,1.201353073,0.1947580427,-0.173849836
12.827949,3.04691391,18.54867783,12.27866638,0.949372232,-0.09157065302,-0.02496954054
12.837948,2.602488098,23.55157425,12.48433868,0.5063912272,-0.4106329381,-0.2349905819
12.847946,-0.2709365845,24.07802948,12.2690863,-0.1101774052,-0.8284869194,-0.5205179453
12.857945,-2.047442322,19.33903427,10.64556244,-0.580509305,-1.054550052,-0.5952013731
12.867943,-0.4911286926,14.10022842,8.405021667,-0.717756927,-1.000905395,-0.4772998095
12.877941,1.356628876,10.14515305,7.498656464,-0.657014668,-0.7332103252,-0.3174715936
12.887940,1.737137604,7.550448761,7.085515594,-0.6016662121,-0.3323515952,-0.09558553994
12.897938,2.960244141,6.183790741,6.580465851,-0.5587344766,-0.1363084614,0.2017071396
12.907937,4.998106384,6.358627167,5.409450989,-0.5940994024,-0.2274050862,0.5810701251
12.917935,7.742200012,9.220974884,4.789589996,-0.7576445937,-0.475132823,0.9391683936
12.927933,9.065897369,14.2969194,4.723577271,-0.9539217353,-0.6698597074,1.193489313
12.937932,7.478598175,18.76048737,3.758085022,-0.9257355332,-0.01008408517,1.217409968
12.947930,4.286635895,19.18814804,-1.388961639,-0.7012227774,1.226610422,1.041474342
12.957929,2.305655365,16.19856491,-5.286706238,-0.2392105758,2.321409464,0.7827695608
12.967927,1.652713165,12.86350021,-6.312822418,0.1368101984,2.715290308,0.5785450339
12.977925,1.702260132,9.628277893,-5.281616821,0.3376936316,2.409135342,0.5514757633
12.987924,2.787353668,7.928263092,-2.246228943,0.5387654901,1.6006248,0.5923717618
12.997922,3.817212067,7.443720703,0.4803511047,0.7988595366,0.9166325927,0.7014464736
13.007920,3.757486267,7.200775909,0.8144563293,1.093890548,0.9146056771,0.8800159097
13.017919,2.252815247,6.879244537,-1.596430206,1.4421134,1.430689096,1.0457654
13.027917,0.2598596191,6.36057312,-4.567901001,1.788177252,2.120097399,1.24354291
13.037916,-0.9999206543,6.876699829,-6.053262177,1.971725106,2.688550472,1.496513128
13.047914,-1.322948914,7.998167725,-5.58249115,1.983374476,3.003316641,1.664100051
13.057912,-1.338666229,8.118367767,-4.284689941,1.778539896,3.091214895,1.779614687
13.067911,-0.9578581238,7.925868073,-2.973566437,1.37645793,3.047776461,1.734890819
13.077909,-1.393152924,9.148076477,-2.103725281,0.8009949327,2.561436892,1.265312314
13.087908,-2.670446777,13.36420898,-1.448088684,0.1715057045,1.662124753,0.2005137056
13.097906,-4.133354645,18.24690536,-0.8843609619,-0.08372884989,0.9895521998,-1.137281656
13.107904,-5.199587402,18.04677155,-1.567240906,0.75534904,0.9354149103,-1.948580861
13.117903,-5.817502441,14.3885289,-1.271755371,2.335795641,0.8452533484,-1.84958899
13.127901,-5.975873108,11.37514526,1.007255402,3.386959076,0.3982968926,-1.53605628
13.137900,-5.204676819,8.846603394,2.022144928,3.742015362,-0.05885441229,-1.070510626
13.147898,-3.633693695,8.043673096,2.775677948,3.267914057,0.1796295196,-0.7699332833
13.157896,-0.8002359009,7.695946198,3.597019958,2.389752388,0.7779681087,-0.6984366775
13.167895,1.855990448,7.295678558,4.517455902,1.614287138,1.307791233,-0.5245402455
13.177893,3.791465607,7.478149109,4.106260986,1.275529265,1.297469378,-0.262324512
13.187892,3.965553589,7.633825378,2.120340729,1.172358394,1.096697688,-0.07681404799
13.197890,3.538042603,7.498207397,-0.2077679443,1.130407453,0.799434185,0.03164887801
13.207888,2.639012146,7.431146851,-1.709145813,0.9898609519,0.7129368782,0.1002737433
13.217887,1.157842255,7.366780701,-2.246228943,0.8796024323,0.9903696775,0.1873241663
13.227885,-0.04311035156,7.072642365,-2.624192963,0.8162018657,1.607596397,0.2306876183
13.237883,-0.6894662476,7.635921021,-2.871179352,0.865432024,2.220136404,0.2582786977
13.247882,-0.873583374,8.739875336,-2.465822296,0.9671336412,2.365115166,0.1641751081
13.257880,-1.251547394,9.167835388,-0.863404541,1.096832156,2.045334816,0.09340379387
13.267879,-1.121767273,9.38877594,0.3414399719,1.204806805,1.529817462,0.1137540713
13.277877,-0.7601193237,9.755962372,0.9919871521,1.29147172,0.988761127,0.1574225277
13.287875,-0.6607260132,9.200018463,1.409468994,1.302081704,0.7527110577,0.1678493321
13.297874,-0.1167572021,8.18587738,1.186283112,1.26292932,0.9227659106,0.172406137
13.307868,0.8448431396,7.507637787,0.4436773682,1.241931438,1.316768527,0.2563931644
13.317867,1.624721375,7.195237427,-0.4710704041,1.184277296,1.525466681,0.3768006861
13.327865,1.905238037,6.897955627,-0.07768844604,1.128052354,1.408700943,0.4984664023
13.337863,1.842518463,7.133565674,0.885408783,1.126480341,1.125151992,0.5993897915
13.347862,1.676214294,7.700885925,1.419647827,1.160341859,0.9058915377,0.7120140791
13.357860,1.113235016,8.951984253,1.52697464,1.135212183,0.874026835,0.7914797068
13.367859,0.08277786255,10.27882507,1.571282501,1.008988738,0.9106330276,0.7931383252
13.377857,-0.9397457886,10.89120163,1.843865662,0.8014037013,0.9453708529,0.7241859436
13.387855,-1.783391418,10.99778,2.146386566,0.5219654441,0.9626345634,0.6163601875
13.397854,-2.48872467,11.03175934,2.387984161,0.2581130862,1.070820451,0.5272305608
13.407852,-2.856060791,11.28682892,2.18216217,0.09286954254,1.198678374,0.4099624753
13.417851,-3.547323303,11.19312378,1.822759552,0.04548218101,1.225589633,0.2515615523
13.427849,-4.52583847,11.00227066,1.520538025,0.1276305765,1.086221933,0.02233448066
13.437847,-5.172044678,10.63358734,1.370998993,0.2402458042,0.7096155286,-0.2092585415
13.447846,-5.205874329,10.38240967,1.782642975,0.3221246898,0.3211644292,-0.2851439714
13.457844,-4.441414032,10.52760773,1.91421936,0.2571399212,-0.01898873597,-0.2738853097
13.467842,-3.680695953,10.6778952,3.070864105,0.001400559209,-0.1511784643,-0.2005809844
13.477841,-2.945574646,11.21767273,4.041894836,-0.4039842188,0.0563285239,-0.065773651
13.487839,-2.518213348,12.05488174,3.549269257,-0.8616018295,0.3509939611,0.1035828888
13.497838,-2.344424744,13.52781876,2.628234558,-1.081147552,0.09187625349,0.06819012761
13.507836,-2.555186462,15.73497894,2.262095947,-1.157649517,-0.7016573548,-0.1675997525
13.517834,-3.086282043,19.68571335,1.493294678,-1.307637811,-1.629063606,-0.3104604781
13.527833,-2.992726593,21.24217667,0.0940045166,-1.549764752,-2.350801229,-0.5392127037
13.537831,-3.897145844,17.51732254,-0.2915936279,-1.913003445,-2.660498381,-0.7802447081
13.547830,-4.28723465,13.45971039,-0.07364685059,-2.37348175,-2.357045174,-0.8361181021
13.557828,-3.525618439,10.81441132,-0.6451583862,-2.818748713,-1.675774574,-0.8695070744
13.567826,-2.790197754,9.410780182,-1.150357819,-3.008561134,-1.089442372,-0.9797600508
13.577825,-1.563798065,10.38570282,-1.479223938,-2.996694326,-0.7981918454,-1.125624061
13.587823,0.699944458,12.6805806,-1.76453064,-3.000407934,-0.6290137172,-1.210071325
13.597822,2.394720154,13.81761612,-1.626218262,-3.073584557,-0.5343710184,-1.22307992
13.607820,3.008144531,14.38284073,-1.028810577,-3.138029337,-0.5807344913,-1.186773539
13.617818,2.897225189,15.28711029,-0.495769043,-3.103184938,-0.8035554886,-1.096847653
13.627817,2.734214172,17.00853058,-0.07604187012,-2.951338291,-1.09794426,-0.8004460931
13.637815,3.026256866,18.74327316,0.09999206543,-2.697116613,-1.335510015,-0.2578345537
13.647813,3.621119843,19.4806398,0.2001338196,-2.428101301,-1.502895713,0.3408856094
13.657812,3.683090973,18.33567078,0.5680686951,-2.216228247,-1.513942242,0.7511437535
13.667810,3.127895508,15.21376282,0.6451583862,-2.107880116,-1.424831748,0.9778392315
13.677809,2.692600708,12.29917374,0.7870632935,-2.083735228,-1.285403967,1.041270256
13.687807,2.363135834,10.10937744,0.6944059753,-2.088973284,-1.073935866,1.044102788
13.697805,2.471510468,8.433462524,0.2719844055,-2.112433672,-0.7905130386,0.8469308615
13.707804,1.874551849,6.785389709,-0.2146536255,-1.681785226,-0.8844491243,0.4059060514
13.717802,1.046174469,6.17690506,-2.648891602,-0.7968088388,-1.810848475,-0.04230040684
13.727801,1.362616425,7.239545288,-4.441563721,-0.2277067751,-3.284287453,-0.4091127515
13.737799,0.6415658569,7.868237915,-2.710263977,-1.087539315,-3.546193123,-0.8338525891
13.747797,-1.101259918,8.289162598,0.5450166321,-2.134273767,-3.010396004,-0.9605844617
13.757796,-1.217418365,9.154213715,-0.08786727905,-2.700345516,-2.285865545,-0.8598583341
13.767794,-1.493294678,9.307794342,-0.4474195862,-2.713356256,-2.140900373,-0.8929523826
13.777793,-1.721869354,8.324638824,-0.9157955933,-2.417723894,-2.530504465,-1.072950482
13.787791,-2.070793762,6.769522705,-1.683998108,-2.188344955,-2.425116539,-0.9681901932
13.797789,-1.21577179,5.080734558,-1.936223602,-1.896852374,-2.611793041,-0.6472142935
13.807788,-1.129551086,3.16397049,-0.5016069031,-1.410760522,-2.811394453,-0.5408505797
13.817786,-0.8075706482,2.039658508,-0.7048841858,-0.8271781802,-2.782714367,-0.6478785872
13.827785,0.2505789185,1.922601929,-1.548380127,-0.2742619514,-2.787585974,-0.6861197352
13.837783,1.327439575,2.003733215,-1.660047913,0.2035973817,-2.719423294,-0.6381322742
13.847781,1.553170166,1.854493561,-1.71303772,0.6103907228,-2.401697397,-0.5532693267
13.857780,1.494641876,1.625320129,-1.867815857,0.9514152408,-1.921373248,-0.5158091187
13.867778,1.193767548,1.284478912,-1.861977997,1.194651008,-1.30239439,-0.5421618819
13.877777,0.9008267212,1.120719452,-1.608105927,1.412905455,-0.7001116276,-0.5854045153
13.887775,1.14437027,1.178798676,-1.126257935,1.615395427,-0.2624900639,-0.6440212131
13.897773,1.305734711,1.296603699,-0.5298980713,1.843875289,0.0239475444,-0.7133327127
13.907772,1.352437592,1.622326355,0.1106199646,2.081449747,0.2511104047,-0.8142808676
13.917770,1.221459961,2.478994904,0.7659571838,2.291031599,0.4625457823,-0.8977942467
13.927768,1.322799225,3.742218018,1.621577911,2.384720325,0.6336057186,-1.039632559
13.937767,1.338217163,5.104984131,3.204386444,2.317699909,0.8944389224,-1.081900597
13.947765,1.942809906,7.086264038,5.1717453,2.055336952,0.9736988544,-0.927767992
13.957764,3.0258078,10.91425369,8.555758209,1.675952077,0.8059749007,-0.5018463135
13.967762,4.335733795,16.9059938,12.54840546,1.404637218,0.7513518333,0.03015872091
13.977760,4.596790924,24.88036102,14.53806793,0.9233076572,0.682144165,0.2583295405
13.987759,0.9243278503,31.00936569,15.55849594,-0.04189490899,0.1687218845,-0.1553326249
13.997757,-5.476661224,27.18676483,14.5584256,-0.8651517034,-0.7296110392,-0.5519271493
14.007756,-4.628524933,18.36635696,11.09672424,-1.134022951,-1.277274489,-0.5364962816
14.017754,0.9280700684,12.09649521,8.497678986,-0.99177742,-1.435283184,-0.3491462171
14.027752,2.889591064,7.775430908,7.630232849,-0.7679962516,-1.21886909,-0.06587027758
14.037751,3.536695404,5.458099823,6.534661102,-0.6537280679,-0.9660130739,0.2567589283
14.047749,5.060526581,5.662275238,4.737498322,-0.6979383826,-0.7619773746,0.6390740275
14.057748,6.943011932,8.298443298,3.939956818,-0.8066107035,-0.8110907674,1.036605835
14.067746,7.119944,13.80115036,4.578229523,-0.9975955486,-0.811101675,1.137142301
14.077744,4.049978027,18.50586685,4.790637817,-1.143334627,-0.136596024,0.917963028
14.087743,1.560205536,19.99212616,1.183289337,-0.7384710312,1.154615283,0.6761131287
14.097741,0.8411009216,17.1740863,-5.088518372,-0.1414463073,2.580481291,0.4241558015
14.107740,1.436113586,11.52962402,-8.190517731,0.2713572383,3.248062372,0.1923936903
14.117738,2.479593658,6.423592072,-6.828350372,0.5212028027,3.051531315,0.1920903027
14.127736,4.253704376,5.462889862,-3.83203125,0.6903427839,2.078524113,0.349529475
14.137735,5.145849152,6.532415771,0.3722758484,0.8339210153,1.009364128,0.5621560216
14.147733,5.260061646,6.743327179,2.058968353,1.1228019,0.6925089359,0.7666891813
14.157732,3.480562134,6.541696472,-1.113684082,1.547622919,1.046412349,0.994648397
14.167730,0.9334588623,6.759792938,-5.009931793,1.902570605,1.810657263,1.296523452
14.177728,-0.6689588928,7.820786591,-7.013066254,2.068763256,2.465943575,1.757158399
14.187727,-1.043779449,8.857680359,-6.458619232,2.074172497,2.831411123,2.119727612
14.197725,-1.019529877,8.496631165,-4.829257507,1.971152425,2.71355772,2.247474194
14.207724,-0.6981481934,7.549850006,-3.257825317,1.634423971,2.39719224,2.193089724
14.217722,-1.166973267,8.623417511,-2.143841858,1.003740191,1.714800596,1.572491646
14.227720,-2.868784332,12.85017792,-1.488205261,0.2751404941,0.6509526968,0.3004448116
14.237719,-4.563110962,17.41014542,-1.21217926,-0.1142568439,-0.0514360331,-1.123278379
14.247717,-5.260211334,17.0267926,-1.731000366,0.1609891057,-0.0693090409,-2.284490824
14.257715,-5.103038177,13.24700272,-2.392923889,1.793185949,0.5996003151,-2.205128431
14.267714,-5.09226059,11.4011911,-0.7759863281,3.139998198,0.9477415681,-1.663592219
14.277712,-4.396956482,9.56660614,1.274000702,3.852822065,0.8066343069,-1.073225498
14.287711,-3.083737335,8.676856384,2.830314331,3.793331146,0.8442327976,-0.7356154919
14.297709,-1.016685791,8.476273499,4.332440643,3.033783913,1.153619289,-0.771945715
14.307711,1.094224548,7.698790283,6.24710907,1.978250504,1.329339981,-0.7365357876
14.317710,2.302212524,7.627538452,6.909930725,1.114813447,1.002049685,-0.5191015005
14.327708,2.707120514,7.315287781,5.309758301,0.7507677674,0.8177366853,-0.2323040664
14.337707,3.274889832,7.463479614,1.096170502,0.7780482173,0.7674255371,-0.01762643084
14.347705,3.166365509,7.56811203,-2.123334503,0.8066747785,0.7936782241,0.1201008037
14.357703,2.099234619,7.619006195,-2.707419891,0.6805545688,0.8254554272,0.2381289899
14.367702,0.9189390564,7.529941406,-1.758243713,0.5233316422,1.074810147,0.2676586509
14.377700,-0.02305206299,7.864495697,-1.476978607,0.5385835767,1.425525546,0.2458316684
14.387699,-0.4387376404,8.738378448,-1.421593781,0.6715650558,1.690609455,0.165124312
14.397697,-0.762664032,9.545949097,-0.7634124756,0.8224651814,1.718071461,0.1197932214
14.407695,-1.059796143,9.449699249,0.2568658447,0.9326941967,1.506262183,0.1412093043
14.417694,-1.407073975,9.066496124,1.06009552,1.028615594,1.238196373,0.1897029132
14.427692,-1.624721375,8.584199066,0.94543396,1.150370955,1.029620767,0.2290364802
14.437691,-1.412163391,7.98230072,0.3754193115,1.230448842,0.8767858744,0.1809864342
14.447689,-0.915945282,7.340734863,0.1158590698,1.231107116,0.7567319274,0.1471456438
14.457687,-0.1092727661,7.181615753,0.1546284485,1.203696132,0.6252029538,0.2201889604
14.467686,1.032852173,7.565417633,0.2402503967,1.275795579,0.5947774053,0.3800396323
14.477684,2.003882904,8.039182434,-0.3935316467,1.355586529,0.5312749147,0.5606067181
14.487682,2.282603302,8.381221161,0.01092727661,1.358957767,0.3494825065,0.6891708374
14.497681,1.763782196,8.720415802,1.363514557,1.296845675,0.2057301104,0.7753691077
14.507679,0.6515950012,9.219927063,2.172731781,1.190749049,0.1742731184,0.7904157043
14.517678,-0.7125183105,9.540560303,2.533032532,1.049146414,0.22745125,0.7098407149
14.527676,-1.726659393,9.619446259,2.702779541,0.8947146535,0.3668850362,0.5567728877
14.537674,-2.30505661,9.775571594,2.674638062,0.7379078269,0.6179677248,0.3924296498
14.547673,-2.622396698,10.30307465,2.487976227,0.5544551611,0.9144561291,0.2806245387
14.557671,-2.960244141,11.43082947,2.269580383,0.3047208786,1.265259266,0.2445132881
14.567670,-3.160228271,12.31653763,1.827998657,0.05337812379,1.35942328,0.1646629274
14.577668,-3.941304016,12.29393463,1.858235779,-0.09187790006,0.9341691136,0.002769397805
14.587666,-4.555327148,11.95608719,2.157762909,-0.02988989837,0.291146487,-0.1806081533
14.597665,-4.689897308,11.52573212,1.788181458,0.06039139628,-0.1657421142,-0.3022902608
14.607663,-4.437372437,11.20330261,1.530118103,-0.08497485518,-0.3666131496,-0.3155868948
14.617662,-3.726500702,11.21916962,1.984123993,-0.5150918961,-0.3636771441,-0.2527469099
14.627660,-2.798280945,11.48322052,2.233355713,-0.9384359717,-0.612511754,-0.3482553065
14.637658,-2.210902405,13.66598145,2.459834747,-1.180208683,-1.30301857,-0.3890400231
14.647657,-1.835632782,19.38947937,2.525248718,-1.400816441,-1.905210972,-0.4579938054
14.657655,-2.097887421,22.18686218,1.24496109,-1.722208858,-2.056816816,-0.6473587155
14.667653,-2.239942017,19.47180817,0.5245092773,-2.219932556,-1.952002645,-0.84043926
14.677652,-2.11899353,15.52107376,0.83661026,-2.741660357,-1.655138135,-0.8115124106
14.687650,-1.114731903,11.84816162,0.04745132446,-3.133063078,-1.24676311,-0.8141739368
14.697649,-0.4879852295,8.711883545,-0.9521699524,-3.320197344,-0.8988893032,-0.8980882764
14.707647,0.5616320801,9.235345001,-1.448388062,-3.328059673,-0.6527727246,-1.003180861
14.717645,2.386786652,12.20816299,-1.665287018,-3.314127922,-0.4778917432,-1.047739267
14.727644,3.940256195,14.21129745,-1.158590698,-3.303323507,-0.3516525924,-0.9572532177
14.737642,4.732408905,15.27154266,-0.4159849548,-3.228414536,-0.2809155881,-0.7546659708
14.747641,4.667144623,15.78003525,-0.121098175,-3.063740969,-0.3669010699,-0.5407627225
14.757639,3.953279114,16.69568115,0.08232879639,-2.854112148,-0.6098106503,-0.3583961725
14.767637,3.077749786,17.46238678,0.3820056152,-2.654965639,-0.9156422019,-0.1674054265
14.777636,2.694396973,17.84573959,0.8056246948,-2.476992369,-1.04687047,0.09625978023
14.787634,2.902913361,17.63617538,0.7418572998,-2.375010252,-0.9529960752,0.3931079805
14.797633,3.206781464,16.05501343,0.7523355103,-2.378875971,-0.8308436275,0.5667961836
14.807631,2.832110596,13.15329758,1.131047974,-2.407917023,-0.7378205061,0.5429113507
14.817629,1.751208344,10.75483521,1.27654541,-2.444249153,-0.6185536981,0.382122308
14.827628,0.6581813049,8.715326385,1.065184937,-2.37075448,-0.3307562172,0.1328139603
14.837626,-0.5194198608,6.64258667,-0.4168830872,-1.892909288,0.04862517118,-0.335587889
14.847624,-1.846110992,6.411317596,-3.079845428,-1.200968623,-0.9388611317,-0.3896487057
14.857623,-0.7869136047,8.242310028,-2.592458954,-0.474504143,-2.737361193,-0.4636440873
14.867621,-1.385818176,7.749385071,-3.192261658,-0.6106696725,-3.723185062,-0.7963123322
14.877620,-3.136427765,7.904761963,-1.220861206,-1.566848755,-3.141005516,-0.9896203876
