"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.350489246E1,-6.176156616E-1,9.215885468E0,7.596702576E-1,9.267744761E0
2.351489046E1,8.113128662E-2,9.258097687E0,3.022215271E-1,9.263384528E0
2.352488846E1,4.420307922E-1,9.260492706E0,2.315684509E-1,9.273927988E0
2.353488646E1,5.289999390E-1,9.195228424E0,6.532415771E-1,9.233568718E0
2.354488546E1,5.956114197E-1,8.921298065E0,1.260828094E0,9.029617911E0
2.355488346E1,6.502478027E-1,8.884923706E0,1.736389160E0,9.076328486E0
2.356488146E1,8.463400269E-1,9.045240326E0,1.872755585E0,9.275768296E0
2.357487946E1,1.163829803E0,9.267378387E0,1.853146362E0,9.522234687E0
2.358487746E1,1.437460785E0,9.370214539E0,1.533560944E0,9.603073632E0
2.359487546E1,1.385818176E0,9.575587463E0,1.300944672E0,9.762418979E0
2.360487346E1,9.038204956E-1,9.823921051E0,1.356329498E0,9.958209980E0
2.361487146E1,-4.236190796E-2,1.012299911E1,1.528022461E0,1.023776139E1
2.362486946E1,-1.243164825E0,1.052775742E1,1.384620667E0,1.069094521E1
2.363486746E1,-2.404449921E0,1.088985443E1,1.338965607E0,1.123223655E1
2.364486546E1,-2.990032196E0,1.106109833E1,1.536405029E0,1.156065436E1
2.365486346E1,-2.841091919E0,1.135643417E1,1.643133087E0,1.182117958E1
2.366486146E1,-2.201621704E0,1.164623154E1,1.829645233E0,1.199289160E1
2.367486046E1,-1.475631409E0,1.174218201E1,2.065704346E0,1.201346997E1
2.368485846E1,-1.064436493E0,1.183079773E1,2.495909729E0,1.213797204E1
2.369485646E1,-1.254391479E0,1.201087326E1,2.981499939E0,1.243880687E1
2.370485446E1,-1.698068848E0,1.253792725E1,3.511996765E0,1.313077221E1
2.371485246E1,-1.860181732E0,1.406594971E1,3.890709229E0,1.471220023E1
2.372485046E1,-2.266436920E0,1.552721100E1,3.274291077E0,1.602972239E1
2.373484846E1,-3.074606323E0,1.557571014E1,1.685494995E0,1.596548915E1
2.374484646E1,-3.615132294E0,1.476918732E1,3.106040955E-1,1.520837106E1
2.375484446E1,-3.829935608E0,1.372256378E1,-1.839674377E-1,1.424819313E1
2.376484246E1,-3.077151031E0,1.253942413E1,-2.285746765E-1,1.291349149E1
2.377484046E1,-1.401834869E0,1.128443390E1,-7.656578064E-1,1.139692157E1
2.378483846E1,2.812651062E-1,1.029229706E1,-8.806187439E-1,1.033373012E1
2.379483646E1,1.696571960E0,9.990524597E0,-6.230044556E-1,1.015268795E1
2.380483546E1,2.621797943E0,1.082429077E1,-3.864962769E-1,1.114398827E1
2.381483346E1,2.713108063E0,1.147693359E1,-6.346801758E-1,1.181032510E1
2.382483146E1,3.038980408E0,1.273327103E1,-5.171745300E-1,1.310110921E1
2.383482946E1,3.743265839E0,1.509550873E1,-1.686991882E-1,1.555361316E1
2.384482763E1,4.860093384E0,1.774200531E1,-1.218466187E-1,1.839603508E1
2.385482562E1,6.392456818E0,1.992237122E1,-1.317260742E-2,2.092282372E1
2.386482362E1,6.731501770E0,1.975427078E1,4.387376404E-1,2.087431007E1
2.387482162E1,5.586981812E0,1.704191116E1,8.587641907E-1,1.795490400E1
2.388481963E1,4.498595123E0,1.316108139E1,1.190324707E0,1.395952343E1
2.389481762E1,4.280049591E0,1.111004654E1,7.870632935E-1,1.193194985E1
2.390481562E1,3.233575745E0,1.061742096E1,-1.496887207E-1,1.109991201E1
2.391481362E1,1.416654053E0,1.077025314E1,-1.656904449E0,1.098865751E1
2.392481262E1,-1.055904236E0,9.896520081E0,5.014572144E-1,9.965314987E0
2.393481062E1,-3.281775513E0,9.613309021E0,4.348607025E0,1.104971239E1
2.394480862E1,-3.318598938E0,1.054841446E1,2.713557129E0,1.138619949E1
2.395480662E1,-3.394790497E0,1.156824371E1,-8.146060181E-1,1.208356107E1
2.396480462E1,-4.398603058E0,1.260887970E1,-1.867067413E0,1.348397185E1
2.397480262E1,-3.136128387E0,1.277204041E1,-2.185305634E0,1.333176200E1
2.398480062E1,-1.062041473E0,1.052760773E1,-2.484234009E0,1.086875684E1
2.399479862E1,-2.929408264E-1,7.567662964E0,-1.924697571E0,7.814076900E0
2.400479662E1,6.435118103E-1,5.414839783E0,-1.753902740E0,5.728068797E0
2.401479462E1,1.687590637E0,3.923191681E0,-1.099613342E0,4.410050411E0
2.402479262E1,2.833906860E0,2.482437744E0,2.701881409E-1,3.777105622E0
2.403479062E1,4.119134216E0,1.800006866E0,9.349557495E-1,4.591452239E0
2.404478862E1,4.280348969E0,1.438358917E0,7.771838379E-1,4.581951373E0
2.405478662E1,3.659440155E0,2.136507111E0,4.872367859E-1,4.265391491E0
2.406478562E1,2.916535034E0,3.329526215E0,-2.538720703E-1,4.433550772E0
2.407478362E1,2.486479340E0,3.927682343E0,-7.194039917E-1,4.703914348E0
2.408478162E1,2.367776184E0,4.016747131E0,-7.720944214E-1,4.726177247E0
2.409477962E1,1.998793488E0,3.630999298E0,-1.103954315E0,4.289294399E0
2.410477762E1,1.766177216E0,3.698059845E0,-6.158193970E-1,4.144184130E0
2.411477562E1,1.886077881E0,3.832330627E0,8.412506104E-2,4.272133523E0
2.412477362E1,2.388882294E0,3.953877869E0,1.011296997E0,4.728914297E0
2.413477163E1,2.969375153E0,3.994892578E0,1.894310760E0,5.325858500E0
2.414476962E1,3.190764771E0,3.861370239E0,3.047213287E0,5.863162011E0
2.415476762E1,3.201542358E0,4.022884369E0,4.412524109E0,6.775237349E0
2.416476562E1,2.805615692E0,4.683011627E0,6.043682098E0,8.144210865E0
2.417476363E1,2.619103546E0,6.325545959E0,8.251890106E0,1.072221644E1
2.418476263E1,2.789449310E0,8.416847076E0,1.101963455E1,1.414413970E1
2.419476062E1,2.463726654E0,1.071651489E1,1.278281799E1,1.686161547E1
2.420475862E1,1.320853271E0,1.350701202E1,1.311318100E1,1.887165979E1
2.421475662E1,-1.195264435E0,1.582359467E1,1.285541702E1,2.042245216E1
2.422475463E1,-3.808829498E0,1.604273895E1,1.160312119E1,2.016207024E1
2.423475262E1,-2.924917603E0,1.344668747E1,9.102271729E0,1.649908778E1
2.424475062E1,-7.668553162E-1,9.137598267E0,6.844067688E0,1.144224767E1
2.425474862E1,8.412506104E-2,5.231770477E0,4.931195526E0,7.189936625E0
2.426474663E1,8.451425171E-1,3.399580536E0,3.484004974E0,4.940617811E0
2.427474462E1,1.932331696E0,3.181484070E0,2.014510803E0,4.232493407E0
2.428474262E1,3.034340057E0,4.229155426E0,-6.637197876E-1,5.247237288E0
2.429474062E1,4.561314697E0,6.989565125E0,-3.412004700E0,9.016728257E0
2.430473962E1,6.319708099E0,1.069076843E1,-4.501588898E0,1.320967610E1
2.431473762E1,7.717201996E0,1.492486359E1,-4.168980560E0,1.731147477E1
2.432473562E1,8.278684387E0,1.911794403E1,-2.632126465E0,2.099905924E1
2.433473362E1,7.189249878E0,2.063938019E1,6.447093201E-1,2.186515443E1
2.434473162E1,4.660857697E0,1.956745926E1,1.299477722E1,2.394730238E1
2.435472962E1,3.000809784E0,1.523486893E1,1.593421463E1,2.224871427E1
2.436472762E1,2.414928131E0,8.026009827E0,3.486250305E0,9.077590694E0
2.437472562E1,2.209405518E0,3.869902496E0,-2.020348663E0,4.892793353E0
2.438472362E1,2.566862183E0,3.011737061E0,-3.070415039E0,5.008671490E0
2.439472162E1,3.418591003E0,5.460943909E0,-1.914069672E0,6.721036790E0
2.440471962E1,3.755390625E0,8.427025909E0,-1.523980865E0,9.350948727E0
2.441471762E1,2.382146301E0,9.402996368E0,-2.846630402E0,1.010911798E1
2.442471562E1,-5.745053101E-1,9.046886902E0,-5.029091949E0,1.036667665E1
2.443471463E1,-3.285068665E0,9.964927826E0,-6.273603973E0,1.222495683E1
2.444471262E1,-3.320694580E0,1.226788879E1,-5.103636932E0,1.369581023E1
2.445471062E1,-1.886077881E0,1.369591919E1,-3.548820190E0,1.427338842E1
2.446470862E1,-1.324595490E0,1.406609940E1,-2.077529755E0,1.428026034E1
2.447470663E1,-1.693129120E0,1.417896469E1,2.854563904E-1,1.428254919E1
2.448470462E1,-2.511028290E0,1.335567673E1,2.805466003E0,1.387623881E1
2.449470262E1,-2.957699432E0,1.155566986E1,4.295766907E0,1.267813493E1
2.450470062E1,-2.110760651E0,9.757309570E0,4.417014771E0,1.091652051E1
2.451469863E1,1.239422607E-1,9.004824371E0,3.388952637E0,9.622225502E0
2.452469662E1,2.132016449E0,8.617879028E0,2.365231476E0,9.187363769E0
2.453469462E1,3.471730499E0,8.447533264E0,2.494412842E0,9.467619887E0
2.454469262E1,3.810775452E0,8.202792206E0,2.514022064E0,9.387657666E0
2.455469063E1,3.422632599E0,7.789651337E0,1.521436157E0,8.643370282E0
2.456468963E1,2.687361603E0,7.565717010E0,-4.340972900E-2,8.028939573E0
2.457468762E1,1.776356049E0,7.463479614E0,-1.316661987E0,7.784122786E0
2.458468562E1,1.172661438E0,7.406747589E0,-2.744842072E0,7.985562140E0
2.459468362E1,8.265811157E-1,7.304659882E0,-3.494034119E0,8.139383684E0
2.460468163E1,3.638932800E-1,7.274273071E0,-3.453019409E0,8.060447263E0
2.461467962E1,-7.783813477E-2,7.696095886E0,-3.171155548E0,8.324192344E0
2.462467762E1,-6.933581543E-1,8.297694855E0,-2.474803619E0,8.686606840E0
2.463467562E1,-1.576521606E0,8.550070038E0,-1.372495880E0,8.801867016E0
2.464467362E1,-2.149530029E0,8.602760468E0,1.404080200E-1,8.868352802E0
2.465467162E1,-1.959724731E0,8.640182648E0,1.747316437E0,9.030304089E0
2.466466962E1,-1.332678680E0,8.751700745E0,2.610122223E0,9.229357313E0
2.467466762E1,-5.364843750E-1,9.153016205E0,2.695444794E0,9.556722438E0
2.468466562E1,-9.071136475E-2,9.556427307E0,2.039508820E0,9.772058517E0
2.469466362E1,1.184037781E-1,9.854307861E0,1.104702759E0,9.916741958E0
2.470466262E1,2.742297363E-1,9.881401520E0,5.237608337E-1,9.899071843E0
2.471466062E1,1.502874756E-1,9.704170074E0,4.168830872E-1,9.714283024E0
2.472465862E1,-8.936416626E-2,9.470655670E0,4.373904419E-1,9.481171614E0
2.473465662E1,-4.486170959E-1,9.280401306E0,7.054829407E-1,9.317983252E0
2.474465462E1,-8.360115051E-1,9.119036865E0,1.237925720E0,9.240574045E0
2.475465262E1,-9.081614685E-1,8.967701569E0,1.751358032E0,9.182139382E0
2.476465062E1,-3.385958862E-1,9.066496124E0,1.910327454E0,9.271750111E0
2.477464862E1,7.363188171E-1,9.586963806E0,1.823657684E0,9.786611659E0
2.478464662E1,9.267228699E-1,1.006012985E1,1.679657135E0,1.024140010E1
2.479464462E1,1.898052979E-1,1.019110748E1,1.469643860E0,1.029827902E1
2.480464262E1,-7.339237976E-1,1.035307068E1,1.139729919E0,1.044144151E1
2.481464062E1,-1.549727325E0,1.073043594E1,1.055455170E0,1.089302051E1
2.482463962E1,-2.509980469E0,1.111079498E1,1.249451752E0,1.145909668E1
2.483463762E1,-3.305276642E0,1.130494125E1,1.617835693E0,1.188881587E1
2.484463575E1,-3.304677887E0,1.132784363E1,1.745520172E0,1.192844407E1
2.485463375E1,-2.465822296E0,1.132574799E1,1.681453400E0,1.171239227E1
2.486463175E1,-1.323697357E0,1.122994720E1,1.600771179E0,1.142043595E1
2.487462975E1,-5.134323120E-1,1.124267075E1,1.842069397E0,1.140414301E1
2.488462775E1,-2.544708252E-2,1.115734818E1,2.213896179E0,1.137490229E1
2.489462575E1,-3.143463135E-3,1.119417160E1,2.519410858E0,1.147418488E1
2.490462375E1,-2.260299683E-1,1.150627258E1,2.890489197E0,1.186593132E1
2.491462175E1,-2.948867798E-1,1.233644623E1,2.879262543E0,1.267142520E1
2.492461975E1,-5.993536377E-1,1.349009720E1,2.730471954E0,1.377669860E1
2.493461775E1,-1.206790466E0,1.452414688E1,2.164049835E0,1.473398444E1
2.494461575E1,-1.946552124E0,1.473685455E1,1.303639069E0,1.492191081E1
2.495461475E1,-3.091521149E0,1.434062851E1,6.301895142E-1,1.468360541E1
2.496461275E1,-4.086202698E0,1.337768097E1,2.065704346E-2,1.398784570E1
2.497461075E1,-4.310586090E0,1.220412140E1,-5.511538696E-1,1.295474825E1
2.498460875E1,-3.616928558E0,1.144894180E1,-1.237027588E0,1.207023935E1
2.499460675E1,-2.679577789E0,1.098161362E1,-1.718426514E0,1.143367677E1
2.500460475E1,-8.839118958E-1,1.069271439E1,-1.575773163E0,1.084428431E1
2.501460275E1,9.258247375E-1,1.036818924E1,-9.656419373E-1,1.045413621E1
2.502460075E1,2.131717072E0,1.090736801E1,-2.689906311E-1,1.111698028E1
2.503459875E1,2.946173401E0,1.250828888E1,4.808001709E-1,1.285956443E1
2.504459675E1,3.274440765E0,1.460602661E1,1.046024780E0,1.500507059E1
2.505459475E1,3.871698761E0,1.685045929E1,1.131946106E0,1.732654990E1
2.506459275E1,4.780758362E0,1.843925537E1,8.378077698E-1,1.906734672E1
2.507459075E1,5.428611145E0,1.845572113E1,7.122189331E-1,1.925073290E1
2.508458975E1,5.355113983E0,1.654090302E1,7.869136047E-1,1.740396367E1
2.509458775E1,4.349056091E0,1.315599197E1,6.358776855E-1,1.387078780E1
2.510458575E1,3.696562958E0,1.023586441E1,-3.293151855E-3,1.088289983E1
2.511458375E1,2.892734528E0,9.064849548E0,-7.906558228E-1,9.548012726E0
2.512458175E1,1.883982239E0,8.699160004E0,-1.278191986E0,8.992138155E0
2.513457975E1,1.898052979E-1,8.497978363E0,-3.453318787E-1,8.507109757E0
2.514457775E1,-9.279203796E-1,8.407416687E0,1.975142670E0,8.686016357E0
2.515457575E1,-1.019978943E0,8.791368256E0,1.977537689E0,9.068581375E0
2.516457375E1,-1.256636810E0,9.671687622E0,4.790039062E-1,9.764738720E0
2.517457175E1,-1.733096008E0,1.064047302E1,-5.396278381E-1,1.079418761E1
2.518456975E1,-1.945204926E0,1.098071548E1,-1.239871674E0,1.122039289E1
2.519456775E1,-1.332828369E0,1.034274216E1,-1.667682037E0,1.056077223E1
2.520456575E1,6.586303711E-3,8.439450073E0,-1.048270111E0,8.504306623E0
2.521456375E1,1.027014313E0,6.382727051E0,1.362167358E-2,6.464839407E0
2.522456275E1,1.770218811E0,4.640500031E0,6.439608765E-1,5.008253267E0
2.523456075E1,2.264041901E0,3.666176147E0,8.635542297E-1,4.394594313E0
2.524455875E1,2.793640594E0,2.866988068E0,7.463479614E-1,4.071987676E0
2.525455675E1,3.204985199E0,2.634521484E0,5.545967102E-1,4.185715123E0
2.526455475E1,3.238066406E0,2.581681366E0,3.100053406E-1,4.152861187E0
2.527455275E1,2.686912537E0,2.734214172E0,-6.676116943E-2,3.834042667E0
2.528455075E1,2.472558289E0,3.007845154E0,-4.540058899E-1,3.920050804E0
2.529454875E1,2.214195557E0,3.026855621E0,-6.572831726E-1,3.807431954E0
2.530454675E1,1.944606171E0,2.922073517E0,-7.975415039E-1,3.599455410E0
2.531454475E1,1.753753052E0,2.730621643E0,-8.466394043E-1,3.353914520E0
2.532454275E1,1.649120636E0,2.467468872E0,-6.722520447E-1,3.043012376E0
2.533454075E1,1.969753876E0,2.130369873E0,1.134640503E-1,2.903666685E0
2.534453875E1,2.188598785E0,1.882485352E0,1.143023071E0,3.104869962E0
2.535453775E1,2.159259796E0,2.029479675E0,2.102827148E0,3.633603258E0
2.536453575E1,2.120041351E0,2.620301056E0,3.043321381E0,4.541184645E0
2.537453375E1,2.040257263E0,3.991449738E0,3.819158020E0,5.888997257E0
2.538453175E1,2.374063110E0,6.087091827E0,5.252726898E0,8.383316911E0
2.539452975E1,3.059787140E0,8.825946350E0,8.660390625E0,1.273820993E1
2.540452775E1,3.268303528E0,1.310195435E1,1.233195557E1,1.828715789E1
2.541452575E1,3.619323578E0,2.109248795E1,1.464434692E1,2.593163026E1
2.542452375E1,1.542392578E0,2.957609619E1,1.428509399E1,3.288142867E1
2.543452175E1,-3.612437897E0,2.939751755E1,1.154384445E1,3.178874156E1
2.544451975E1,-1.998793488E0,2.194107330E1,1.144175674E1,2.482578640E1
2.545451775E1,3.579057312E0,1.353066284E1,1.037118301E1,1.741981416E1
2.546451575E1,4.884941711E0,6.751260681E0,8.400830383E0,1.183284106E1
2.547451375E1,5.210215302E0,2.420765991E0,5.921685791E0,8.250625072E0
2.548451275E1,5.429060211E0,1.882335663E0,2.914140015E0,6.442832789E0
2.549451075E1,5.147645416E0,4.764142914E0,1.833836517E0,7.249708091E0
2.550450875E1,4.135450287E0,8.483009491E0,2.859653320E0,9.861085955E0
2.551450675E1,2.811603241E0,1.171089706E1,3.536246338E0,1.255210186E1
2.552450475E1,2.416574707E0,1.410307251E1,2.269580383E0,1.448749401E1
2.553450275E1,2.116299133E0,1.630469421E1,1.392254791E0,1.650030754E1
2.554450075E1,-2.176473999E-1,1.727482681E1,-8.276289368E-1,1.729601056E1
2.555449875E1,-1.018631744E0,1.386701340E1,-3.667074280E0,1.437981589E1
2.556449675E1,6.388714600E-1,9.645043030E0,-1.951192474E0,9.861144146E0
2.557449475E1,3.341651001E0,8.044122162E0,-1.698966980E-1,8.712255601E0
2.558449275E1,5.235961761E0,7.616760864E0,5.183720398E-1,9.257378203E0
2.559449075E1,5.084925842E0,7.111262054E0,2.021995239E0,8.973014186E0
2.560448975E1,3.729943542E0,6.538103943E0,2.613864441E0,7.968159719E0
2.561448775E1,2.278711395E0,5.852679291E0,8.777746582E-1,6.341677133E0
2.562448575E1,6.631210327E-1,5.400619354E0,-1.143023071E0,5.559938907E0
2.563448375E1,-5.674699402E-1,5.660628662E0,-2.828667755E0,6.353432163E0
2.564448175E1,-1.317560120E0,6.494245148E0,-3.886817322E0,7.682352088E0
2.565447975E1,-1.925745392E0,7.520511017E0,-4.119433594E0,8.788419335E0
2.566447775E1,-1.714983673E0,9.055568848E0,-4.259542236E0,1.015323575E1
2.567447575E1,-6.203100586E-1,1.080004120E1,-4.208348694E0,1.160757827E1
2.568447375E1,4.417314148E-1,1.176747940E1,-3.369343414E0,1.224831307E1
2.569447175E1,6.536906433E-1,1.281365387E1,-1.600771179E0,1.292979139E1
2.570446975E1,-5.493576050E-2,1.460423035E1,4.825964355E-1,1.461230513E1
2.571446775E1,-1.569635925E0,1.590502533E1,2.555485840E0,1.618530493E1
2.572446575E1,-2.651735687E0,1.417806656E1,4.848267975E0,1.521693057E1
2.573446475E1,-1.947450256E0,1.063628174E1,5.893394623E0,1.231483463E1
2.574446275E1,-7.110214233E-2,8.642427979E0,5.016817474E0,9.993251445E0
2.575446075E1,2.052681427E0,7.878716125E0,2.856958923E0,8.628434569E0
2.576445875E1,3.009042664E0,7.782466278E0,1.733245697E0,8.522045515E0
2.577445675E1,2.881657562E0,7.871531067E0,1.570833435E0,8.528333326E0
2.578445475E1,2.170935516E0,7.805967407E0,8.042774963E-1,8.142048297E0
2.579445275E1,1.373244324E0,7.834707642E0,-3.016227722E-1,7.959863070E0
2.580445075E1,1.011147308E0,7.930807800E0,-1.296753387E0,8.099487675E0
2.581444875E1,7.521858215E-1,7.842641144E0,-1.806293793E0,8.083037850E0
2.582444675E1,7.189549255E-1,7.823780365E0,-1.787732391E0,8.057569267E0
2.583444475E1,6.255491638E-1,7.942184143E0,-9.312135315E-1,8.021019845E0
2.584444321E1,1.471440125E-1,8.292755127E0,9.385482788E-2,8.294591472E0
2.585444121E1,-5.592370605E-1,8.787925415E0,6.771917725E-1,8.831702434E0
2.586443921E1,-1.401086426E0,9.179211731E0,9.795629883E-1,9.337050649E0
2.587443821E1,-2.120640106E0,9.201515350E0,1.355131989E0,9.539464446E0
2.588443621E1,-2.245330811E0,8.974886627E0,1.855541382E0,9.435737080E0
2.589443421E1,-1.651066589E0,8.885073395E0,2.235151978E0,9.309481966E0
2.590443221E1,-5.911207581E-1,8.963061218E0,2.191293182E0,9.245953491E0
2.591443021E1,3.079096985E-1,8.948242035E0,2.085612946E0,9.193238018E0
2.592442821E1,8.616082764E-1,8.826994171E0,1.910626831E0,9.072413670E0
2.593442621E1,1.058898010E0,8.817563782E0,1.550026703E0,9.015169373E0
2.594442421E1,1.175804901E0,8.837622070E0,1.012494507E0,8.972804810E0
2.595442221E1,9.837542725E-1,8.772956543E0,4.400848389E-1,8.838903418E0
2.596442021E1,6.014492798E-1,8.796757050E0,-1.152603149E-2,8.817301666E0
2.597441821E1,2.399510193E-1,8.734187164E0,-4.685256958E-2,8.737608201E0
2.598441621E1,-4.700225830E-2,8.568631439E0,2.737806702E-1,8.573133022E0
2.599441421E1,-1.848655701E-1,8.560548248E0,7.470964050E-1,8.595075022E0
2.600441321E1,-6.197113037E-2,8.923094330E0,1.363664246E0,9.026906060E0
2.601441121E1,1.085243225E-1,9.404044189E0,1.872755585E0,9.589318960E0
2.602440921E1,1.688488770E-1,9.623487854E0,2.158661041E0,9.864068426E0
2.603440721E1,-1.037342834E-1,9.715396729E0,2.150877228E0,9.951179189E0
2.604440521E1,-8.699908447E-1,9.923464050E0,1.556613007E0,1.008241374E1
2.605440321E1,-2.182611237E0,1.044976959E1,4.517605591E-1,1.068482868E1
2.606440121E1,-3.425626373E0,1.069555847E1,-3.198847961E-1,1.123531100E1
2.607439921E1,-3.985462189E0,1.086665268E1,-6.547384644E-1,1.159296044E1
2.608439721E1,-3.975133667E0,1.125165207E1,-7.210505676E-1,1.195496867E1
2.609439521E1,-3.447031860E0,1.143846359E1,-4.834945679E-1,1.195634748E1
2.610439321E1,-2.023791504E0,1.107412125E1,3.113525391E-2,1.125756914E1
2.611439121E1,-1.293310547E-1,1.083701431E1,1.104403381E0,1.089391172E1
2.612438921E1,1.564845886E0,1.146061752E1,2.261946259E0,1.178604673E1
2.613438821E1,2.568808136E0,1.307441162E1,2.563419342E0,1.356871892E1
2.614438621E1,1.942061462E0,1.537587570E1,2.766846313E0,1.574308086E1
2.615438421E1,2.245330811E-3,1.713726288E1,2.605332184E0,1.733417260E1
2.616438221E1,-2.347268829E0,1.745729736E1,1.215472412E0,1.765628147E1
2.617438021E1,-4.359384613E0,1.695090042E1,-1.154100037E-1,1.750287344E1
2.618437821E1,-4.097878418E0,1.605366623E1,-9.939331055E-1,1.659821406E1
2.619437621E1,-2.267784119E0,1.435619614E1,-8.771759033E-1,1.456065417E1
2.620437421E1,-4.787045288E-1,1.172481812E1,-4.433779907E-1,1.174295967E1
2.621437221E1,1.268462219E0,9.164392548E0,-6.804849243E-1,9.276753037E0
2.622437021E1,2.951113129E0,8.784482574E0,-2.978805542E-1,9.271727758E0
2.623436821E1,3.708238678E0,9.698930969E0,2.553689575E-1,1.038679495E1
2.624436621E1,3.787873077E0,1.044213547E1,2.824626160E-1,1.111152378E1
2.625436421E1,3.670666809E0,1.131467102E1,-4.385879517E-2,1.189527212E1
2.626436321E1,3.907025299E0,1.292038193E1,-1.526824951E-2,1.349819799E1
2.627436121E1,4.499792633E0,1.531959274E1,1.893562317E-1,1.596790253E1
2.628435921E1,5.872887268E0,1.799752396E1,5.462141418E-1,1.893937759E1
2.629435721E1,7.035968628E0,1.888308243E1,2.496807861E-1,2.015286573E1
2.630435521E1,7.208410034E0,1.748064880E1,2.360591125E-1,1.891004975E1
2.631435321E1,6.273753662E0,1.386940842E1,7.006929016E-1,1.523848567E1
2.632435121E1,4.313729553E0,1.052835617E1,1.069076843E0,1.142792508E1
2.633434921E1,2.593057709E0,8.845106506E0,9.548643494E-1,9.266694304E0
2.634434721E1,1.281934204E0,8.516839142E0,5.601351929E-1,8.630970728E0
2.635434521E1,-9.752220154E-1,8.911867676E0,-8.827143860E-1,9.008419847E0
2.636434321E1,-2.283351746E0,9.552535400E0,2.444416809E-1,9.824682158E0
2.637434121E1,-2.929857330E0,1.004216721E1,2.349065094E0,1.072134754E1
2.638433921E1,-2.965333557E0,1.067295547E1,1.334624634E0,1.115734756E1
2.639433821E1,-3.470383301E0,1.113175140E1,4.676275635E-1,1.166953834E1
2.640433621E1,-4.127217407E0,1.143756546E1,-2.805166626E-1,1.216266898E1
2.641433421E1,-2.831362152E0,1.133203491E1,-1.319057007E0,1.175463901E1
2.642433221E1,-6.481521606E-1,9.891730042E0,-1.835782471E0,1.008149402E1
2.643433021E1,8.749305725E-1,7.131320343E0,-1.347797241E0,7.310115645E0
2.644432821E1,1.593436432E0,4.749174042E0,-9.547146606E-1,5.099526824E0
2.645432621E1,2.277813263E0,3.542233887E0,-9.168434143E-1,4.310041301E0
2.646432421E1,2.865491180E0,3.194956055E0,-8.223898315E-1,4.369795067E0
2.647432221E1,3.578757935E0,2.970872040E0,-5.900729370E-1,4.688472577E0
2.648432021E1,4.004322968E0,2.650089111E0,-2.712359619E-1,4.809484762E0
2.649431821E1,3.779041443E0,2.176623688E0,-6.496490479E-2,4.361543917E0
2.650431621E1,3.273692322E0,2.079775085E0,-8.068222046E-2,3.879308630E0
2.651431421E1,2.772983551E0,2.355651398E0,-2.125579834E-1,3.644682727E0
2.652431221E1,2.408940582E0,2.565065918E0,-2.522254944E-1,3.527913773E0
2.653431121E1,2.105820923E0,2.671494598E0,-2.640509033E-1,3.411903871E0
2.654430921E1,1.827250214E0,2.761457520E0,-2.332150269E-1,3.319469871E0
2.655430721E1,1.753154297E0,2.581681366E0,-1.440005493E-1,3.123998211E0
2.656430521E1,1.816173248E0,2.361040192E0,-3.293151855E-3,2.978759289E0
2.657430321E1,1.826202393E0,2.268831940E0,4.999603271E-1,2.955092871E0
2.658430121E1,1.783092041E0,2.307002563E0,1.508263550E0,3.282763621E0
2.659429921E1,1.638343048E0,2.517315216E0,2.603086853E0,3.974557209E0
2.660429721E1,1.387464752E0,3.500470734E0,3.519331512E0,5.154032217E0
2.661429521E1,1.237776031E0,5.586083679E0,4.590653687E0,7.335565530E0
2.662429321E1,2.193388824E0,8.601562958E0,6.910379791E0,1.124949726E1
2.663429121E1,3.511697388E0,1.249541565E1,1.066861450E1,1.680139179E1
2.664428921E1,4.727768555E0,1.993314880E1,1.478700027E1,2.526534373E1
2.665428721E1,2.508034515E0,3.028996170E1,1.600262238E1,3.434903113E1
2.666428621E1,-3.354973297E0,3.229923340E1,1.371058868E1,3.524878106E1
2.667428421E1,-1.885479126E0,2.450030136E1,1.357062973E1,2.807101333E1
2.668428221E1,4.114044800E0,1.504416550E1,1.322859100E1,2.045111000E1
2.669428021E1,4.912484436E0,7.623646545E0,1.124671234E1,1.444787280E1
2.670427821E1,4.886139221E0,2.728675690E0,7.351961517E0,9.239662638E0
2.671427621E1,4.957690430E0,6.617738342E-1,2.891836395E0,5.777487061E0
2.672427421E1,5.176834717E0,3.410058746E0,9.116043091E-1,6.265711512E0
2.673427221E1,4.193529510E0,8.369246063E0,2.036814423E0,9.580113904E0
2.674427021E1,2.933749237E0,1.280871414E1,2.997516632E0,1.347795046E1
2.675426821E1,2.428998871E0,1.628538437E1,1.674717407E0,1.655048211E1
2.676426621E1,1.999990997E0,1.949351303E1,6.676116943E-2,1.959595548E1
2.677426421E1,-6.774911499E-1,2.214285370E1,-8.999285889E-1,2.217148700E1
2.678426321E1,-5.387297058E-1,1.683504135E1,-3.375480652E0,1.717855397E1
2.679426121E1,2.011517029E0,8.016280060E0,-1.805695038E0,8.459756576E0
2.680425921E1,3.853287048E0,3.207080841E0,-1.134191437E0,5.139997939E0
2.681425721E1,5.198389893E0,1.598675537E0,-4.854405212E-1,5.460281444E0
2.682425521E1,5.601501617E0,2.611918488E0,1.049766998E0,6.269046922E0
2.683425321E1,4.188290405E0,4.313280487E0,2.392474823E0,6.470711001E0
2.684425721E1,2.879412231E0,4.811743927E0,7.258406067E-1,5.654267327E0
2.685425521E1,2.160906372E0,5.282964020E0,-2.063309326E0,6.069305608E0
