"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.752586712E1,8.048762512E-1,-8.147557068E-1,9.753417664E0,9.820428135E0
1.753586513E1,8.044271851E-1,-8.153544617E-1,9.772727509E0,9.839619350E0
1.754586313E1,8.041278076E-1,-8.168513489E-1,9.763147430E0,9.830204240E0
1.755586012E1,8.030799866E-1,-8.327183533E-1,9.750274200E0,9.818666116E0
1.756585813E1,7.939489746E-1,-8.400531006E-1,9.749076691E0,9.817359141E0
1.757585613E1,7.939489746E-1,-8.268804932E-1,9.760153656E0,9.827242020E0
1.758585412E1,7.912545776E-1,-8.256829834E-1,9.747280426E0,9.814138368E0
1.759585212E1,7.979905701E-1,-8.300239563E-1,9.751471710E0,9.819212251E0
1.760585112E1,7.911048889E-1,-8.196954346E-1,9.753866730E0,9.820166176E0
1.761585013E1,7.888595581E-1,-8.149053955E-1,9.764195251E0,9.829846342E0
1.762584813E1,7.946974182E-1,-8.277786255E-1,9.777816925E0,9.844920785E0
1.763584613E1,7.937992859E-1,-8.246351624E-1,9.780361633E0,9.847111969E0
1.764584412E1,7.798782349E-1,-8.325686646E-1,9.769733734E0,9.836110912E0
1.765584312E1,7.822732544E-1,-8.280780029E-1,9.764045563E0,9.830272141E0
1.766584013E1,7.875123596E-1,-8.146060181E-1,9.755064240E0,9.820643411E0
1.767583737E1,7.773335266E-1,-8.164022827E-1,9.753267975E0,9.818197202E0
1.768583637E1,7.834707642E-1,-8.095166016E-1,9.758207703E0,9.823021996E0
1.769583437E1,7.735913086E-1,-8.060737610E-1,9.743388519E0,9.807232956E0
1.770583238E1,7.848179626E-1,-8.072712708E-1,9.753417664E0,9.818186302E0
1.771583038E1,7.915539551E-1,-8.036787415E-1,9.767338715E0,9.832261324E0
1.772582837E1,7.875123596E-1,-8.039781189E-1,9.770781555E0,9.835381474E0
1.773582737E1,8.045768738E-1,-8.035290527E-1,9.765392761E0,9.831373183E0
1.774582538E1,8.072712708E-1,-8.099656677E-1,9.757309570E0,9.824093919E0
1.775582438E1,7.987390137E-1,-8.014334106E-1,9.755962372E0,9.821358426E0
1.776582238E1,8.066725159E-1,-8.002359009E-1,9.749076691E0,9.815069759E0
1.777582138E1,8.131091309E-1,-8.048762512E-1,9.764195251E0,9.830995939E0
1.778581937E1,8.213420105E-1,-8.098159790E-1,9.752519531E0,9.820490916E0
1.779581737E1,8.201445007E-1,-8.201445007E-1,9.751471710E0,9.820207458E0
1.780581638E1,8.174501038E-1,-8.268804932E-1,9.748927002E0,9.818020865E0
1.781581538E1,8.313711548E-1,-8.312214661E-1,9.759405212E0,9.829959167E0
1.782581338E1,8.267308044E-1,-8.300239563E-1,9.770033112E0,9.840018831E0
1.783581238E1,8.184979248E-1,-8.205935669E-1,9.767638092E0,9.836161169E0
1.784581037E1,8.155041504E-1,-8.219407654E-1,9.757159882E0,9.825619705E0
1.785580937E1,8.150550842E-1,-8.243357849E-1,9.752968597E0,9.821621085E0
1.786580737E1,8.211923218E-1,-8.301736450E-1,9.761800232E0,9.831393028E0
1.787580638E1,8.211923218E-1,-8.342152405E-1,9.758656769E0,9.828614034E0
1.788580438E1,8.134085083E-1,-8.408015442E-1,9.742340698E0,9.812328109E0
1.789580338E1,8.066725159E-1,-8.433462524E-1,9.756112061E0,9.825664150E0
1.790580138E1,8.006849670E-1,-8.301736450E-1,9.749675446E0,9.817660413E0
1.791580037E1,7.972421265E-1,-8.279283142E-1,9.746082916E0,9.813622803E0
1.792579837E1,7.987390137E-1,-8.277786255E-1,9.751322021E0,9.818934903E0
1.793579737E1,7.993377686E-1,-8.247848511E-1,9.755513306E0,9.822894216E0
1.794579638E1,7.914042664E-1,-8.213420105E-1,9.763596497E0,9.829991860E0
1.795579538E1,7.978408813E-1,-8.081694031E-1,9.772128754E0,9.837895519E0
1.796579438E1,8.044271851E-1,-8.081694031E-1,9.776320038E0,9.842594900E0
1.797579338E1,8.089178467E-1,-8.080197144E-1,9.766141205E0,9.832840789E0
1.798579238E1,8.063731384E-1,-8.080197144E-1,9.756710815E0,9.823265212E0
1.799579138E1,7.976911926E-1,-8.167016602E-1,9.761351166E0,9.827883263E0
1.800579038E1,8.036787415E-1,-8.141569519E-1,9.750274200E0,9.817158349E0
1.801578938E1,8.026309204E-1,-8.131091309E-1,9.760453033E0,9.827095516E0
1.802578838E1,7.985893250E-1,-8.008346558E-1,9.762997742E0,9.828286013E0
1.803578737E1,8.003855896E-1,-8.011340332E-1,9.771529999E0,9.836932009E0
1.804578637E1,8.038284302E-1,-8.114625549E-1,9.779164124E0,9.845641806E0
1.805578537E1,8.096662903E-1,-8.222401428E-1,9.759105835E0,9.827094436E0
1.806578537E1,8.143066406E-1,-8.262817383E-1,9.765692139E0,9.834357110E0
1.807578337E1,8.134085083E-1,-8.328680420E-1,9.751621399E0,9.820866687E0
1.808578237E1,8.186476135E-1,-8.379574585E-1,9.739646301E0,9.809845396E0
1.809578237E1,8.084687805E-1,-8.276289368E-1,9.736053772E0,9.804556822E0
1.810578038E1,8.144563293E-1,-8.324189758E-1,9.743837585E0,9.813186606E0
1.811577938E1,8.211923218E-1,-8.202941895E-1,9.734856262E0,9.803808741E0
1.812577738E1,8.277786255E-1,-8.183482361E-1,9.757159882E0,9.826346231E0
1.813577537E1,8.357121277E-1,-8.114625549E-1,9.772128754E0,9.841310208E0
1.814577337E1,8.277786255E-1,-8.125103760E-1,9.796228638E0,9.864658437E0
1.815577138E1,8.249345398E-1,-8.252339172E-1,9.788744202E0,9.858044485E0
1.816576938E1,8.137078857E-1,-8.271798706E-1,9.764195251E0,9.832896622E0
1.817576737E1,8.232879639E-1,-8.276289368E-1,9.746531982E0,9.816193683E0
1.818576537E1,8.107141113E-1,-8.267308044E-1,9.743238831E0,9.811801267E0
1.819576438E1,8.202941895E-1,-8.210426331E-1,9.731413422E0,9.800377582E0
1.820576238E1,8.316705322E-1,-8.204438782E-1,9.747130737E0,9.816891649E0
1.821576138E1,8.345146179E-1,-8.134085083E-1,9.743388519E0,9.812831798E0
1.822575938E1,8.289761353E-1,-8.114625549E-1,9.752968597E0,9.821714177E0
1.823575737E1,8.339158630E-1,-8.087681580E-1,9.754465485E0,9.823396484E0
1.824575538E1,8.345146179E-1,-8.105644226E-1,9.764195251E0,9.833256746E0
1.825575338E1,8.280780029E-1,-8.083190918E-1,9.756261749E0,9.824649421E0
1.826575238E1,8.330177307E-1,-8.232879639E-1,9.757159882E0,9.827201563E0
1.827575037E1,8.334667969E-1,-8.273295593E-1,9.748627625E0,9.819107987E0
1.828574837E1,8.198451233E-1,-8.334667969E-1,9.754465485E0,9.824276554E0
1.829574638E1,8.178991699E-1,-8.366102600E-1,9.767338715E0,9.837163277E0
1.830574438E1,8.225395203E-1,-8.226892090E-1,9.764344940E0,9.833403323E0
1.831574338E1,8.258326721E-1,-8.271798706E-1,9.760902100E0,9.830637616E0
1.832574137E1,8.264314270E-1,-8.125103760E-1,9.764943695E0,9.833477888E0
1.833573937E1,8.312214661E-1,-8.207432556E-1,9.771529999E0,9.841104975E0
1.834573838E1,8.346643066E-1,-8.156538391E-1,9.761800232E0,9.831312194E0
1.835573638E1,8.222401428E-1,-8.255332947E-1,9.765093384E0,9.834359810E0
1.836573538E1,8.253836060E-1,-8.352630615E-1,9.760752411E0,9.831134731E0
1.837573337E1,8.310717773E-1,-8.366102600E-1,9.760602722E0,9.831579859E0
1.838573237E1,8.264314270E-1,-8.286767578E-1,9.745633850E0,9.815654497E0
1.839573037E1,8.216413879E-1,-8.336164856E-1,9.751920776E0,9.821912739E0
1.840572838E1,8.234376526E-1,-8.268804932E-1,9.757459259E0,9.826993035E0
1.841572638E1,8.162525940E-1,-8.204438782E-1,9.761201477E0,9.829570221E0
1.842572437E1,8.264314270E-1,-8.150550842E-1,9.772727509E0,9.841417919E0
1.843572337E1,8.321195984E-1,-8.105644226E-1,9.771979065E0,9.840783127E0
1.844572038E1,8.331674194E-1,-8.099656677E-1,9.769733734E0,9.838592865E0
1.845571838E1,8.369096375E-1,-8.190966797E-1,9.763446808E0,9.833424159E0
1.846571637E1,8.406518555E-1,-8.078700256E-1,9.755812683E0,9.825234380E0
1.847571338E1,8.375083923E-1,-8.098159790E-1,9.761051788E0,9.830328288E0
1.848571238E1,8.270301819E-1,-8.150550842E-1,9.749226379E0,9.818131630E0
1.849570937E1,8.229885864E-1,-8.159532166E-1,9.750573578E0,9.819204396E0
1.850570737E1,8.189469910E-1,-8.134085083E-1,9.750723267E0,9.818803990E0
1.851570637E1,8.131091309E-1,-8.309220886E-1,9.753118286E0,9.822163422E0
1.852570438E1,8.159532166E-1,-8.231382751E-1,9.757908325E0,9.826500453E0
1.853570338E1,8.080197144E-1,-8.167016602E-1,9.768386536E0,9.835714157E0
1.854570138E1,8.035290527E-1,-8.277786255E-1,9.767488403E0,9.835380323E0
1.855569937E1,8.023315430E-1,-8.288264465E-1,9.769434357E0,9.837303331E0
1.856569738E1,8.020321655E-1,-8.170010376E-1,9.756411438E0,9.823355355E0
1.857569638E1,7.985893250E-1,-8.297245789E-1,9.748028870E0,9.815816554E0
1.858569438E1,7.973918152E-1,-8.238867188E-1,9.754615173E0,9.821768691E0
1.859569238E1,8.033793640E-1,-8.274792480E-1,9.745334473E0,9.813342157E0
1.860569037E1,7.788304138E-1,-8.217910767E-1,9.751322021E0,9.816832409E0
1.861568937E1,7.843688965E-1,-8.238867188E-1,9.737999725E0,9.804216570E0
1.862568738E1,7.809260559E-1,-8.318202209E-1,9.764494629E0,9.830927003E0
1.863568638E1,7.917036438E-1,-8.277786255E-1,9.767787781E0,9.834718615E0
1.864568438E1,7.969427490E-1,-8.271798706E-1,9.767787781E0,9.835091378E0
1.865568338E1,7.993377686E-1,-8.291258240E-1,9.770182800E0,9.837828137E0
1.866568137E1,8.072712708E-1,-8.222401428E-1,9.769284668E0,9.837006083E0
1.867568363E1,8.134085083E-1,-8.198451233E-1,9.753118286E0,9.821257340E0
1.868568263E1,8.105644226E-1,-8.231382751E-1,9.749226379E0,9.817432775E0
1.869568063E1,8.108638000E-1,-8.234376526E-1,9.750274200E0,9.818523140E0
1.870567962E1,8.092172241E-1,-8.170010376E-1,9.749076691E0,9.816660304E0
1.871567762E1,8.129594421E-1,-8.150550842E-1,9.755363617E0,9.823051315E0
1.872567662E1,8.155041504E-1,-8.141569519E-1,9.751920776E0,9.819768703E0
1.873567463E1,8.170010376E-1,-8.174501038E-1,9.759554901E0,9.827747821E0
1.874567363E1,8.168513489E-1,-8.216413879E-1,9.760453033E0,9.828976758E0
1.875567163E1,8.207432556E-1,-8.131091309E-1,9.768685913E0,9.836767275E0
1.876567062E1,8.181985474E-1,-8.017327881E-1,9.757608948E0,9.824619927E0
1.877566962E1,8.159532166E-1,-8.068222046E-1,9.762099609E0,9.829309767E0
1.878566762E1,8.195457458E-1,-8.030799866E-1,9.754615173E0,9.821868960E0
1.879566663E1,8.158035278E-1,-8.053253174E-1,9.750423889E0,9.817578636E0
1.880566563E1,8.219407654E-1,-8.122109985E-1,9.757908325E0,9.826090179E0
1.881566463E1,8.211923218E-1,-8.161029053E-1,9.754166107E0,9.822633925E0
1.882566363E1,8.193960571E-1,-8.288264465E-1,9.758507080E0,9.827859564E0
1.883566163E1,8.219407654E-1,-8.226892090E-1,9.766290894E0,9.835285556E0
1.884566063E1,8.205935669E-1,-8.273295593E-1,9.761201477E0,9.830508750E0
1.885565963E1,8.262817383E-1,-8.315208435E-1,9.762398987E0,9.832527773E0
1.886565762E1,8.336164856E-1,-8.312214661E-1,9.754914551E0,9.825690992E0
1.887565662E1,8.352630615E-1,-8.220904541E-1,9.745484161E0,9.815699600E0
1.888565463E1,8.442443848E-1,-8.202941895E-1,9.749525757E0,9.820330118E0
1.889565363E1,8.488847351E-1,-8.241860962E-1,9.745633850E0,9.817192427E0
1.890565263E1,8.370593262E-1,-8.268804932E-1,9.740843811E0,9.811648068E0
1.891565163E1,8.452922058E-1,-8.202941895E-1,9.747430115E0,9.818339743E0
1.892565063E1,8.285270691E-1,-8.162525940E-1,9.772577820E0,9.841544729E0
1.893565063E1,8.193960571E-1,-8.165519714E-1,9.780810699E0,9.848980910E0
1.894564963E1,8.208929443E-1,-8.297245789E-1,9.786648560E0,9.856003152E0
1.895564863E1,8.222401428E-1,-8.434959412E-1,9.786349182E0,9.856987094E0
1.896564763E1,8.170010376E-1,-8.470884705E-1,9.771230621E0,9.841849289E0
1.897564663E1,7.990383911E-1,-8.463400269E-1,9.746831360E0,9.816082485E0
1.898564562E1,7.939489746E-1,-8.437953186E-1,9.740993500E0,9.809653402E0
1.899564362E1,7.979905701E-1,-8.349636841E-1,9.731563110E0,9.799860911E0
1.900564262E1,7.946974182E-1,-8.259823608E-1,9.747130737E0,9.814293070E0
1.901564163E1,8.023315430E-1,-8.219407654E-1,9.754764862E0,9.822156588E0
1.902564063E1,8.018824768E-1,-8.165519714E-1,9.768536224E0,9.835348118E0
1.903563863E1,8.048762512E-1,-8.159532166E-1,9.791737976E0,9.858587020E0
1.904563763E1,7.970924377E-1,-8.247848511E-1,9.792935486E0,9.859878896E0
1.905563562E1,7.991880798E-1,-8.334667969E-1,9.786498871E0,9.854386264E0
1.906563462E1,7.963439941E-1,-8.375083923E-1,9.765243073E0,9.833389870E0
1.907563262E1,7.990383911E-1,-8.342152405E-1,9.735904083E0,9.804193273E0
1.908563163E1,8.129594421E-1,-8.279283142E-1,9.732311554E0,9.801237500E0
1.909562963E1,8.180488586E-1,-8.153544617E-1,9.736951904E0,9.805214899E0
1.910562763E1,8.143066406E-1,-8.056246948E-1,9.738598480E0,9.805734384E0
1.911562663E1,8.316705322E-1,-8.026309204E-1,9.761351166E0,9.829540623E0
1.912562562E1,8.327183533E-1,-8.038284302E-1,9.752369843E0,9.820808396E0
1.913562462E1,8.373587036E-1,-8.005352783E-1,9.772128754E0,9.840555203E0
1.914562262E1,8.327183533E-1,-8.123606873E-1,9.782906342E0,9.851832633E0
1.915562163E1,8.367599487E-1,-8.256829834E-1,9.784702606E0,9.855065941E0
1.916562063E1,8.228388977E-1,-8.355624390E-1,9.767638092E0,9.837783406E0
1.917561863E1,8.231382751E-1,-8.390052795E-1,9.763446808E0,9.833940210E0
1.918561763E1,8.249345398E-1,-8.295748901E-1,9.750872955E0,9.820806224E0
1.919561663E1,8.181985474E-1,-8.352630615E-1,9.745783539E0,9.815671655E0
1.920561563E1,8.193960571E-1,-8.408015442E-1,9.736502838E0,9.807030369E0
1.921561462E1,8.119116211E-1,-8.304730225E-1,9.744436340E0,9.813405398E0
1.922561463E1,8.192463684E-1,-8.255332947E-1,9.755513306E0,9.824597177E0
1.923561363E1,8.244854736E-1,-8.253836060E-1,9.758507080E0,9.827995463E0
1.924561363E1,8.023315430E-1,-8.231382751E-1,9.765243073E0,9.832663159E0
1.925561263E1,8.066725159E-1,-8.222401428E-1,9.769584045E0,9.837254283E0
1.926561163E1,7.993377686E-1,-8.196954346E-1,9.758656769E0,9.825590232E0
1.927561062E1,8.090675354E-1,-8.291258240E-1,9.761500854E0,9.830001976E0
1.928561063E1,8.104147339E-1,-8.315208435E-1,9.757309570E0,9.826153317E0
1.929560962E1,8.149053955E-1,-8.243357849E-1,9.765692139E0,9.834243399E0
1.930560862E1,8.033793640E-1,-8.164022827E-1,9.774972839E0,9.841850695E0
1.931560762E1,8.039781189E-1,-8.177494812E-1,9.762848053E0,9.829969335E0
1.932560662E1,8.065228271E-1,-8.063731384E-1,9.756411438E0,9.822844845E0
1.933560662E1,8.101153564E-1,-8.161029053E-1,9.766440582E0,9.833904234E0
1.934560562E1,8.143066406E-1,-8.146060181E-1,9.763596497E0,9.831301787E0
1.935560462E1,8.322692871E-1,-8.213420105E-1,9.767488403E0,9.837230534E0
1.936560263E1,8.321195984E-1,-8.208929443E-1,9.758806458E0,9.828560003E0
1.937560163E1,8.222401428E-1,-8.228388977E-1,9.760153656E0,9.829228967E0
1.938560063E1,8.267308044E-1,-8.210426331E-1,9.756710815E0,9.826036880E0
1.939559963E1,8.247848511E-1,-8.123606873E-1,9.743388519E0,9.811922328E0
1.940559963E1,8.270301819E-1,-8.205935669E-1,9.748927002E0,9.818295698E0
1.941559863E1,8.276289368E-1,-8.195457458E-1,9.770482178E0,9.839661929E0
1.942559863E1,8.297245789E-1,-8.219407654E-1,9.764195251E0,9.833795727E0
1.943559763E1,8.223898315E-1,-8.333171082E-1,9.757608948E0,9.827597612E0
1.944559663E1,8.238867188E-1,-8.310717773E-1,9.762249298E0,9.832140204E0
1.945559663E1,8.300239563E-1,-8.337661743E-1,9.770631866E0,9.841206881E0
1.946559563E1,8.189469910E-1,-8.277786255E-1,9.764943695E0,9.834125126E0
1.947559563E1,8.126600647E-1,-8.228388977E-1,9.752519531E0,9.820851157E0
1.948559463E1,8.113128662E-1,-8.234376526E-1,9.748178558E0,9.816479172E0
1.949559263E1,8.108638000E-1,-8.228388977E-1,9.751621399E0,9.819810785E0
1.950559263E1,8.162525940E-1,-8.153544617E-1,9.754914551E0,9.822903292E0
1.951559163E1,8.086184692E-1,-8.253836060E-1,9.755962372E0,9.824150026E0
1.952559063E1,8.086184692E-1,-8.300239563E-1,9.757010193E0,9.825581484E0
1.953558862E1,8.108638000E-1,-8.252339172E-1,9.762848053E0,9.831160319E0
1.954558762E1,8.068222046E-1,-8.252339172E-1,9.761949921E0,9.829935877E0
1.955558662E1,8.021818542E-1,-8.164022827E-1,9.762548676E0,9.829413261E0
1.956558562E1,8.077203369E-1,-8.235873413E-1,9.754016418E0,9.821992901E0
1.957558462E1,8.078700256E-1,-8.291258240E-1,9.756561127E0,9.824998149E0
1.958558263E1,8.108638000E-1,-8.229885864E-1,9.755513306E0,9.823688216E0
1.959558063E1,8.171507263E-1,-8.217910767E-1,9.747729492E0,9.816379482E0
1.960557963E1,8.138575745E-1,-8.241860962E-1,9.761500854E0,9.829981984E0
1.961557762E1,8.168513489E-1,-8.297245789E-1,9.762698364E0,9.831885290E0
1.962557662E1,8.180488586E-1,-8.222401428E-1,9.760003967E0,9.828680493E0
1.963557463E1,8.262817383E-1,-8.237370300E-1,9.759854279E0,9.829345845E0
1.964557363E1,8.214916992E-1,-8.229885864E-1,9.756561127E0,9.825611627E0
1.965557163E1,8.280780029E-1,-8.208929443E-1,9.764644318E0,9.834015307E0
1.966557063E1,8.240364075E-1,-8.276289368E-1,9.755064240E0,9.824728188E0
1.967557038E1,8.255332947E-1,-8.183482361E-1,9.750872955E0,9.819914585E0
1.968556938E1,8.294252014E-1,-8.240364075E-1,9.764943695E0,9.834688990E0
1.969556737E1,8.216413879E-1,-8.361611938E-1,9.760303345E0,9.830451744E0
1.970556637E1,8.297245789E-1,-8.328680420E-1,9.758207703E0,9.828770504E0
1.971556437E1,8.213420105E-1,-8.372090149E-1,9.753717041E0,9.823976677E0
1.972556338E1,8.143066406E-1,-8.306227112E-1,9.755363617E0,9.824466840E0
1.973556238E1,8.199948120E-1,-8.234376526E-1,9.757010193E0,9.825970128E0
1.974556138E1,8.216413879E-1,-8.199948120E-1,9.761500854E0,9.830278989E0
1.975555938E1,8.219407654E-1,-8.237370300E-1,9.764943695E0,9.834035524E0
1.976555838E1,8.167016602E-1,-8.226892090E-1,9.753118286E0,9.821768448E0
1.977555738E1,8.243357849E-1,-8.219407654E-1,9.759405212E0,9.828586175E0
1.978555537E1,8.190966797E-1,-8.312214661E-1,9.762249298E0,9.831752634E0
1.979555437E1,8.229885864E-1,-8.237370300E-1,9.759255524E0,9.828475023E0
1.980555238E1,8.240364075E-1,-8.187973022E-1,9.761351166E0,9.830231005E0
1.981555138E1,8.159532166E-1,-8.211923218E-1,9.764794006E0,9.833175401E0
1.982554938E1,8.211923218E-1,-8.207432556E-1,9.761351166E0,9.830155284E0
1.983554838E1,8.168513489E-1,-8.234376526E-1,9.762398987E0,9.831059438E0
1.984554738E1,8.141569519E-1,-8.187973022E-1,9.768087158E0,9.836097158E0
1.985554537E1,8.265811157E-1,-8.214916992E-1,9.767039337E0,9.836317521E0
1.986554437E1,8.186476135E-1,-8.312214661E-1,9.751920776E0,9.821459763E0
1.987554238E1,8.223898315E-1,-8.208929443E-1,9.753118286E0,9.822092779E0
1.988554038E1,8.143066406E-1,-8.201445007E-1,9.742490387E0,9.810802783E0
1.989553938E1,8.071215820E-1,-8.226892090E-1,9.746382294E0,9.814287065E0
1.990553838E1,8.074209595E-1,-8.178991699E-1,9.765243073E0,9.832642571E0
1.991553737E1,8.029302979E-1,-8.105644226E-1,9.765692139E0,9.832113440E0
1.992553637E1,8.159532166E-1,-8.220904541E-1,9.778715057E0,9.847074720E0
1.993553437E1,8.122109985E-1,-8.378077698E-1,9.782606964E0,9.851954506E0
1.994553437E1,8.080197144E-1,-8.343649292E-1,9.773026886E0,9.841804469E0
1.995553337E1,7.996371460E-1,-8.283773804E-1,9.756261749E0,9.823964168E0
1.996553138E1,8.030799866E-1,-8.382568359E-1,9.742191010E0,9.811110929E0
1.997553038E1,8.021818542E-1,-8.376580811E-1,9.739346924E0,9.808162177E0
1.998552938E1,7.961943054E-1,-8.286767578E-1,9.738299103E0,9.805870688E0
1.999552838E1,8.105644226E-1,-8.288264465E-1,9.752070465E0,9.820735528E0
2.000552738E1,8.122109985E-1,-8.196954346E-1,9.776769104E0,9.844633128E0
2.001552537E1,8.152047729E-1,-8.119116211E-1,9.791588287E0,9.858953316E0
2.002552437E1,8.192463684E-1,-8.213420105E-1,9.805359650E0,9.873745245E0
2.003552237E1,8.189469910E-1,-8.339158630E-1,9.787696381E0,9.857235428E0
2.004552038E1,8.147557068E-1,-8.247848511E-1,9.770631866E0,9.839173948E0
2.005551938E1,8.051756287E-1,-8.307723999E-1,9.748627625E0,9.817037798E0
2.006551738E1,8.030799866E-1,-8.322692871E-1,9.741741943E0,9.810155234E0
2.007551537E1,8.060737610E-1,-8.354127502E-1,9.731263733E0,9.800263426E0
2.008551437E1,8.140072632E-1,-8.280780029E-1,9.740843811E0,9.809809333E0
2.009551337E1,8.268804932E-1,-8.189469910E-1,9.741592255E0,9.810862611E0
2.010551138E1,8.342152405E-1,-8.063731384E-1,9.752519531E0,9.821292680E0
2.011551038E1,8.306227112E-1,-8.047265625E-1,9.759554901E0,9.827839579E0
2.012550938E1,8.382568359E-1,-8.193960571E-1,9.758058014E0,9.828213501E0
2.013550738E1,8.298742676E-1,-8.315208435E-1,9.766739960E0,9.837140217E0
2.014550637E1,8.265811157E-1,-8.270301819E-1,9.755662994E0,9.825486030E0
2.015550437E1,8.219407654E-1,-8.360115051E-1,9.750573578E0,9.820803784E0
2.016550337E1,8.167016602E-1,-8.387059021E-1,9.748328247E0,9.818367115E0
2.017550138E1,8.056246948E-1,-8.548722839E-1,9.740544434E0,9.811118368E0
2.018550038E1,8.107141113E-1,-8.496331787E-1,9.750872955E0,9.821336839E0
2.019549838E1,8.178991699E-1,-8.360115051E-1,9.764045563E0,9.833842588E0
2.020549637E1,8.168513489E-1,-8.361611938E-1,9.750274200E0,9.820094636E0
2.021549438E1,8.181985474E-1,-8.346643066E-1,9.748627625E0,9.818444578E0
2.022549238E1,8.261320496E-1,-8.313711548E-1,9.757309570E0,9.827449426E0
2.023549038E1,8.259823608E-1,-8.330177307E-1,9.768536224E0,9.838722751E0
2.024548837E1,8.137078857E-1,-8.479866028E-1,9.761800232E0,9.832290962E0
2.025548538E1,8.180488586E-1,-8.503816223E-1,9.759554901E0,9.830628907E0
2.026548438E1,8.211923218E-1,-8.470884705E-1,9.753417664E0,9.824513821E0
2.027548238E1,8.201445007E-1,-8.475375366E-1,9.751920776E0,9.822978963E0
2.028548037E1,8.080197144E-1,-8.292755127E-1,9.744885406E0,9.813428826E0
2.029547838E1,8.129594421E-1,-8.291258240E-1,9.748627625E0,9.817540081E0
2.030547638E1,8.178991699E-1,-8.231382751E-1,9.754615173E0,9.823392126E0
2.031547438E1,8.162525940E-1,-8.259823608E-1,9.774972839E0,9.843709116E0
2.032547237E1,8.143066406E-1,-8.184979248E-1,9.775272217E0,9.843220056E0
2.033547038E1,8.144563293E-1,-8.175997925E-1,9.776619415E0,9.844495707E0
2.034546838E1,8.180488586E-1,-8.219407654E-1,9.760752411E0,9.829398668E0
2.035546738E1,8.140072632E-1,-8.250842285E-1,9.769584045E0,9.838096576E0
2.036546537E1,8.210426331E-1,-8.261320496E-1,9.769584045E0,9.838769109E0
2.037546437E1,8.168513489E-1,-8.310717773E-1,9.756710815E0,9.826053753E0
2.038546237E1,8.134085083E-1,-8.379574585E-1,9.753717041E0,9.823380387E0
2.039546038E1,8.201445007E-1,-8.307723999E-1,9.754764862E0,9.824370580E0
2.040545737E1,8.214916992E-1,-8.246351624E-1,9.748627625E0,9.817872087E0
2.041545537E1,8.190966797E-1,-8.292755127E-1,9.758357391E0,9.827723858E0
2.042545338E1,8.173004150E-1,-8.300239563E-1,9.763147430E0,9.832393782E0
2.043545138E1,8.216413879E-1,-8.336164856E-1,9.748178558E0,9.818197198E0
2.044544937E1,8.134085083E-1,-8.288264465E-1,9.749675446E0,9.818592464E0
2.045544737E1,8.128097534E-1,-8.376580811E-1,9.746531982E0,9.816171170E0
2.046544538E1,8.084687805E-1,-8.283773804E-1,9.753118286E0,9.821565413E0
2.047544338E1,8.029302979E-1,-8.292755127E-1,9.762398987E0,9.830403294E0
2.048544137E1,7.997868347E-1,-8.373587036E-1,9.781110077E0,9.849413329E0
2.049543937E1,8.086184692E-1,-8.349636841E-1,9.783654785E0,9.852458025E0
2.050543738E1,8.237370300E-1,-8.375083923E-1,9.774972839E0,9.845306344E0
2.051543538E1,8.220904541E-1,-8.514294434E-1,9.764344940E0,9.835811961E0
2.052543337E1,8.253836060E-1,-8.469387817E-1,9.753417664E0,9.824852137E0
2.053543237E1,8.258326721E-1,-8.402027893E-1,9.756561127E0,9.827432287E0
2.054543037E1,8.183482361E-1,-8.491841125E-1,9.744436340E0,9.815541100E0
2.055542838E1,8.357121277E-1,-8.460406494E-1,9.741592255E0,9.813909476E0
2.056542638E1,8.487350464E-1,-8.491841125E-1,9.735005951E0,9.808761680E0
2.057542437E1,8.491841125E-1,-8.428971863E-1,9.740245056E0,9.813458263E0
2.058542237E1,8.384065247E-1,-8.397537231E-1,9.741592255E0,9.813599313E0
2.059542038E1,8.457412720E-1,-8.418493652E-1,9.744586029E0,9.817379769E0
2.060541938E1,8.388555908E-1,-8.592132568E-1,9.745035095E0,9.818738979E0
2.061541738E1,8.434959412E-1,-8.430468750E-1,9.755064240E0,9.827690052E0
2.062541537E1,8.319699097E-1,-8.415499878E-1,9.758956146E0,9.830442786E0
2.063541437E1,8.186476135E-1,-8.310717773E-1,9.758207703E0,9.827689544E0
2.064541238E1,8.155041504E-1,-8.439450073E-1,9.751920776E0,9.822283290E0
2.065541038E1,8.196954346E-1,-8.454418945E-1,9.755064240E0,9.825881687E0
2.066540938E1,8.131091309E-1,-8.548722839E-1,9.751920776E0,9.823029671E0
2.067540687E1,8.168513489E-1,-8.684939575E-1,9.744436340E0,9.817105860E0
2.068540587E1,8.202941895E-1,-8.698411560E-1,9.723030853E0,9.796266389E0
2.069540388E1,8.219407654E-1,-8.629554749E-1,9.717192993E0,9.790000942E0
2.070540188E1,8.075706482E-1,-8.544232178E-1,9.732760620E0,9.803511548E0
2.071539988E1,7.973918152E-1,-8.440946960E-1,9.735005951E0,9.804012976E0
2.072539887E1,7.888595581E-1,-8.388555908E-1,9.760153656E0,9.827847043E0
2.073539687E1,7.885601807E-1,-8.273295593E-1,9.777966614E0,9.844538204E0
2.074539488E1,7.806266785E-1,-8.195457458E-1,9.797276459E0,9.862436781E0
2.075539288E1,7.932005310E-1,-7.984396362E-1,9.810748444E0,9.875092808E0
