"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.925872929E1,-1.890418854E0,9.222920837E0,2.712958374E0,9.797759711E0
1.926872729E1,-1.925895081E0,9.220675507E0,2.714006195E0,9.802844398E0
1.927872529E1,-1.963616638E0,9.203910370E0,2.706521759E0,9.792497967E0
1.928872429E1,-1.979633331E0,9.207802277E0,2.704426117E0,9.798800514E0
1.929872229E1,-1.975442047E0,9.210346985E0,2.723735962E0,9.805692248E0
1.930872029E1,-1.953288116E0,9.221723328E0,2.743494873E0,9.817447719E0
1.931871829E1,-1.934577026E0,9.246571655E0,2.763104095E0,9.842581973E0
1.932871729E1,-1.906435547E0,9.249565430E0,2.761607208E0,9.839483295E0
1.933871529E1,-1.900597687E0,9.245523834E0,2.775378571E0,9.838430197E0
1.934871329E1,-1.933978271E0,9.245823212E0,2.766696625E0,9.842770394E0
1.935871129E1,-1.969903564E0,9.231602783E0,2.723586273E0,9.824506715E0
1.936871029E1,-1.979633331E0,9.199270020E0,2.685265961E0,9.785508178E0
1.937870829E1,-1.957479401E0,9.200467529E0,2.696642303E0,9.785305722E0
1.938870629E1,-1.939067688E0,9.184450836E0,2.732118530E0,9.776430449E0
1.939870429E1,-1.942360840E0,9.199868774E0,2.742447052E0,9.794455928E0
1.940870329E1,-1.948049011E0,9.207652588E0,2.758613434E0,9.807431326E0
1.941870129E1,-1.955383759E0,9.226363678E0,2.754871216E0,9.825407258E0
1.942869929E1,-1.960772552E0,9.239685974E0,2.749632111E0,9.837525230E0
1.943869729E1,-1.980681152E0,9.252259827E0,2.741698608E0,9.851107602E0
1.944869629E1,-1.984872437E0,9.241631927E0,2.754422150E0,9.845522873E0
1.945869429E1,-1.967807922E0,9.233548737E0,2.766846313E0,9.837994146E0
1.946869229E1,-1.948498077E0,9.224118347E0,2.755619659E0,9.822140487E0
1.947869029E1,-1.958377533E0,9.210047607E0,2.748883667E0,9.809005093E0
1.948868929E1,-1.968256989E0,9.186247101E0,2.747087402E0,9.788138769E0
1.949868729E1,-1.959275665E0,9.201365662E0,2.741399231E0,9.798936724E0
1.950868529E1,-1.954934692E0,9.211095428E0,2.731070709E0,9.804325365E0
1.951868329E1,-1.959425354E0,9.216035156E0,2.753673706E0,9.816179022E0
1.952868229E1,-1.975591736E0,9.216484222E0,2.758613434E0,9.821226614E0
1.953868029E1,-1.986668701E0,9.223519592E0,2.733914795E0,9.823159181E0
1.954867829E1,-1.989213409E0,9.235195312E0,2.759062500E0,9.841657804E0
1.955867629E1,-1.985620880E0,9.232201538E0,2.763553162E0,9.839383192E0
1.956867529E1,-1.979483643E0,9.219927063E0,2.741399231E0,9.820421594E0
1.957867329E1,-1.962119751E0,9.211394806E0,2.722538452E0,9.803668895E0
1.958867129E1,-1.915267181E0,9.195527802E0,2.720293121E0,9.778853439E0
1.959866929E1,-1.871558075E0,9.186696167E0,2.744393005E0,9.768818202E0
1.960866829E1,-1.868414612E0,9.190288696E0,2.740501099E0,9.770502840E0
1.961866629E1,-1.891616364E0,9.203161926E0,2.744692383E0,9.788244898E0
1.962866429E1,-1.939516754E0,9.220525818E0,2.756817169E0,9.817324610E0
1.963866229E1,-1.969304810E0,9.226363678E0,2.791844330E0,9.838614888E0
1.964866129E1,-1.977388000E0,9.224268036E0,2.796484680E0,9.839588948E0
1.965865929E1,-1.978286133E0,9.224866791E0,2.814746704E0,9.845536163E0
1.966865729E1,-1.987566833E0,9.229806519E0,2.814896393E0,9.852075517E0
1.967865529E1,-1.998793488E0,9.240434418E0,2.806513824E0,9.861912770E0
1.968865429E1,-2.015408936E0,9.225166168E0,2.798879700E0,9.848821837E0
1.969865229E1,-2.038910065E0,9.210945740E0,2.813848572E0,9.844613728E0
1.970865029E1,-2.023492126E0,9.191935272E0,2.817740479E0,9.824757292E0
1.971864829E1,-2.020797729E0,9.176517334E0,2.813848572E0,9.808661358E0
1.972864729E1,-1.989363098E0,9.178463287E0,2.787353668E0,9.796483774E0
1.973864529E1,-1.987117767E0,9.179810486E0,2.770438843E0,9.792491458E0
1.974864329E1,-1.969304810E0,9.172775116E0,2.765798492E0,9.780981856E0
1.975864129E1,-1.975741425E0,9.179660797E0,2.803819427E0,9.799547434E0
1.976864029E1,-1.967508545E0,9.189390564E0,2.865191803E0,9.824729659E0
1.977863829E1,-1.993853760E0,9.175020447E0,2.872975616E0,9.818881907E0
1.978863629E1,-2.019749908E0,9.171427917E0,2.863395538E0,9.818019849E0
1.979863829E1,-2.021845551E0,9.177415466E0,2.829715576E0,9.814280631E0
1.980863729E1,-1.995350647E0,9.182504883E0,2.788251801E0,9.801743122E0
1.981863529E1,-1.951042786E0,9.191186829E0,2.740052032E0,9.787357581E0
1.982863429E1,-1.926643524E0,9.208850098E0,2.739303589E0,9.798911141E0
1.983863229E1,-1.925595703E0,9.225615234E0,2.747386780E0,9.816721927E0
1.984863129E1,-1.933379517E0,9.222172394E0,2.753973083E0,9.816862419E0
1.985863029E1,-1.947450256E0,9.231602783E0,2.793341217E0,9.839604037E0
1.986862929E1,-1.983824615E0,9.222172394E0,2.800376587E0,9.840027073E0
1.987862829E1,-2.016007690E0,9.217831421E0,2.776276703E0,9.835670564E0
1.988862729E1,-2.020648041E0,9.217681732E0,2.795885925E0,9.842035009E0
1.989862629E1,-2.013313293E0,9.210796051E0,2.830464020E0,9.843968756E0
1.990862429E1,-1.998045044E0,9.209448853E0,2.860850830E0,9.848380559E0
1.991862429E1,-2.014361115E0,9.196126556E0,2.851719818E0,9.836600036E0
1.992862329E1,-2.038610687E0,9.197922821E0,2.833158417E0,9.837911586E0
1.993862229E1,-2.062111816E0,9.200317841E0,2.833757172E0,9.845218800E0
1.994862129E1,-2.075883179E0,9.201814728E0,2.819985809E0,9.845557639E0
1.995862129E1,-2.104324036E0,9.179511108E0,2.765349426E0,9.815231087E0
1.996862029E1,-2.123184814E0,9.152118073E0,2.727029114E0,9.782937532E0
1.997861929E1,-2.115999756E0,9.148824921E0,2.735711060E0,9.780724278E0
1.998861829E1,-2.095043335E0,9.150471497E0,2.753973083E0,9.782878049E0
1.999861729E1,-2.075434113E0,9.149273987E0,2.774630127E0,9.783415231E0
2.000861629E1,-2.071991272E0,9.135802002E0,2.789299622E0,9.774263063E0
2.001861529E1,-2.064656525E0,9.129814453E0,2.819836121E0,9.775878184E0
2.002861429E1,-2.050885162E0,9.148675232E0,2.836002502E0,9.795269197E0
2.003861229E1,-2.036515045E0,9.170380096E0,2.838547211E0,9.813287671E0
2.004861229E1,-2.018702087E0,9.184899902E0,2.855911102E0,9.828213091E0
2.005861029E1,-1.991009674E0,9.207203522E0,2.879112854E0,9.850178021E0
2.006860929E1,-1.994602203E0,9.213340759E0,2.874771881E0,9.855374131E0
2.007860729E1,-2.007475433E0,9.210197296E0,2.849773865E0,9.847786702E0
2.008860629E1,-1.993255005E0,9.206006012E0,2.840343475E0,9.838250010E0
2.009859954E1,-1.998344421E0,9.209448853E0,2.860102386E0,9.848223914E0
2.010859854E1,-2.012265472E0,9.198222198E0,2.833158417E0,9.832766170E0
2.011859754E1,-2.037113800E0,9.179361420E0,2.809058533E0,9.813323522E0
2.012859554E1,-2.053130493E0,9.169032898E0,2.782264252E0,9.799362401E0
2.013859454E1,-2.045047302E0,9.173523560E0,2.777623901E0,9.800558530E0
2.014859354E1,-2.031126251E0,9.170230408E0,2.776127014E0,9.794155440E0
2.015859154E1,-2.020198975E0,9.177265778E0,2.787952423E0,9.801841141E0
2.016859054E1,-2.023342438E0,9.171727295E0,2.772684174E0,9.792970628E0
2.017858854E1,-1.995350647E0,9.179810486E0,2.796933746E0,9.801692871E0
2.018858754E1,-1.971550140E0,9.199419708E0,2.833457794E0,9.825722162E0
2.019858554E1,-1.974543915E0,9.227411499E0,2.818937988E0,9.848368293E0
2.020858354E1,-1.988764343E0,9.214837646E0,2.773582306E0,9.826554598E0
2.021858254E1,-1.978286133E0,9.210346985E0,2.763852539E0,9.817483815E0
2.022858154E1,-1.962269440E0,9.193282471E0,2.772833862E0,9.800793415E0
2.023857954E1,-1.955234070E0,9.189689941E0,2.766397247E0,9.794197017E0
2.024857854E1,-1.946552124E0,9.191635895E0,2.773133240E0,9.796198424E0
2.025857654E1,-1.973496094E0,9.185798035E0,2.828667755E0,9.811979089E0
2.026857454E1,-2.012115784E0,9.197922821E0,2.838696899E0,9.834052788E0
2.027857254E1,-2.068997498E0,9.200168152E0,2.818488922E0,9.842140238E0
2.028857154E1,-2.063608704E0,9.196575623E0,2.800825653E0,9.832604355E0
2.029857054E1,-2.039808197E0,9.191935272E0,2.799328766E0,9.822867864E0
2.030856854E1,-2.018851776E0,9.176068268E0,2.807411957E0,9.805995780E0
2.031856754E1,-2.013462982E0,9.163494415E0,2.800226898E0,9.791063975E0
2.032856654E1,-2.019001465E0,9.163195038E0,2.799029388E0,9.791581881E0
2.033856454E1,-2.041604462E0,9.165889435E0,2.796933746E0,9.798189439E0
2.034856354E1,-2.040556641E0,9.166338501E0,2.793341217E0,9.797366385E0
2.035856154E1,-2.035317535E0,9.164542236E0,2.821333008E0,9.802615560E0
2.036856054E1,-2.014810181E0,9.169032898E0,2.823129272E0,9.803095595E0
2.037855954E1,-1.981130219E0,9.179062042E0,2.829715576E0,9.807514831E0
2.038855754E1,-1.954335938E0,9.193282471E0,2.828817444E0,9.815196364E0
2.039855654E1,-1.963616638E0,9.219328308E0,2.808459778E0,9.835611373E0
2.040855554E1,-1.972897339E0,9.236243134E0,2.806513824E0,9.852767681E0
2.041855354E1,-1.973047028E0,9.226663055E0,2.794688416E0,9.840452685E0
2.042855254E1,-1.990859985E0,9.219927063E0,2.777623901E0,9.832892406E0
2.043855154E1,-2.004631348E0,9.197024689E0,2.782114563E0,9.815496493E0
2.044855054E1,-2.007176056E0,9.190438385E0,2.772384796E0,9.807090847E0
2.045854854E1,-1.994901581E0,9.178014221E0,2.787503357E0,9.797231871E0
2.046854754E1,-1.984273682E0,9.180259552E0,2.801125031E0,9.801061622E0
2.047854554E1,-1.973645782E0,9.179660797E0,2.827769623E0,9.806004847E0
2.048854354E1,-1.952090607E0,9.175170135E0,2.843337250E0,9.801988139E0
2.049854254E1,-1.960323486E0,9.209448853E0,2.833757172E0,9.832954594E0
2.050854054E1,-1.970652008E0,9.226513367E0,2.789000244E0,9.838218365E0
2.051853954E1,-1.992356873E0,9.236093445E0,2.776725769E0,9.848102052E0
2.052853754E1,-2.001487885E0,9.223519592E0,2.783312073E0,9.840025077E0
2.053853654E1,-2.004781036E0,9.204359436E0,2.769690399E0,9.818888152E0
2.054853454E1,-2.003284149E0,9.210796051E0,2.755469971E0,9.820617396E0
2.055853254E1,-1.977687378E0,9.210945740E0,2.784808960E0,9.823844956E0
2.056853054E1,-1.959425354E0,9.206305389E0,2.805615692E0,9.821755752E0
2.057852854E1,-1.949396210E0,9.203012238E0,2.806364136E0,9.816886446E0
2.058852654E1,-1.947599945E0,9.197324066E0,2.802771606E0,9.810170447E0
2.059852454E1,-1.956132202E0,9.194479980E0,2.787802734E0,9.804935461E0
2.060852254E1,-1.969005432E0,9.194779358E0,2.770887909E0,9.802997992E0
2.061852054E1,-1.960622864E0,9.188791809E0,2.772684174E0,9.796209188E0
2.062851854E1,-1.957180023E0,9.186845856E0,2.797382812E0,9.800716352E0
2.063851654E1,-1.964065704E0,9.205257568E0,2.803220673E0,9.821016604E0
2.064851454E1,-1.965263214E0,9.222771149E0,2.826572113E0,9.844352547E0
2.065851154E1,-1.989512787E0,9.227860565E0,2.828368378E0,9.854503510E0
2.066850954E1,-2.007475433E0,9.224268036E0,2.816992035E0,9.851523869E0
2.067850754E1,-2.024090881E0,9.208401031E0,2.791095886E0,9.832690868E0
2.068850454E1,-2.032024384E0,9.194330292E0,2.772235107E0,9.815809702E0
2.069850154E1,-2.020198975E0,9.197922821E0,2.784359894E0,9.820165382E0
2.070849954E1,-1.996548157E0,9.178912354E0,2.774630127E0,9.794754151E0
2.071849754E1,-1.988315277E0,9.173074493E0,2.762954407E0,9.784304286E0
2.072849554E1,-1.983974304E0,9.170080719E0,2.750530243E0,9.777113636E0
2.073849354E1,-1.978735199E0,9.176517334E0,2.774330750E0,9.788808634E0
2.074849154E1,-1.981429596E0,9.193731537E0,2.776875458E0,9.806212323E0
2.075849054E1,-2.014061737E0,9.205257568E0,2.786754913E0,9.826454830E0
2.076848854E1,-2.018552399E0,9.210945740E0,2.794538727E0,9.834913416E0
2.077848654E1,-2.045795746E0,9.209748230E0,2.814147949E0,9.845007434E0
2.078848554E1,-2.052232361E0,9.198820953E0,2.833906860E0,9.841798245E0
2.079848354E1,-2.036065979E0,9.182504883E0,2.833158417E0,9.822970386E0
2.080848154E1,-2.046544189E0,9.177265778E0,2.813549194E0,9.814612032E0
2.081847954E1,-2.045945435E0,9.171427917E0,2.782114563E0,9.800058378E0
2.082847754E1,-2.030527496E0,9.172625427E0,2.736010437E0,9.784980953E0
2.083847654E1,-2.015558624E0,9.187594299E0,2.750380554E0,9.799946876E0
2.084847454E1,-2.000739441E0,9.205257568E0,2.777324524E0,9.821061894E0
2.085847254E1,-2.013462982E0,9.201515350E0,2.777773590E0,9.820282279E0
2.086847154E1,-2.039808197E0,9.187743988E0,2.779569855E0,9.813331017E0
2.087846954E1,-2.045795746E0,9.166637878E0,2.773432617E0,9.793082186E0
2.088846854E1,-2.036664734E0,9.169931030E0,2.784060516E0,9.797276729E0
2.089846654E1,-2.027982788E0,9.165889435E0,2.779420166E0,9.790373832E0
2.090846554E1,-2.045346680E0,9.168284454E0,2.796784058E0,9.801167478E0
2.091846354E1,-2.049987030E0,9.206006012E0,2.810705109E0,9.841395060E0
2.092846254E1,-2.030677185E0,9.210047607E0,2.806813202E0,9.840062353E0
2.093846154E1,-2.027833099E0,9.195976868E0,2.802023163E0,9.824939259E0
2.094845954E1,-2.029629364E0,9.198072510E0,2.785557404E0,9.822589440E0
2.095845854E1,-2.031874695E0,9.194629669E0,2.774929504E0,9.816820426E0
2.096845754E1,-2.014061737E0,9.199270020E0,2.756667480E0,9.812350848E0
2.097845554E1,-2.008972321E0,9.202862549E0,2.762655029E0,9.816359391E0
2.098845454E1,-2.011816406E0,9.208850098E0,2.758314056E0,9.821335032E0
2.099845354E1,-2.000889130E0,9.219777374E0,2.782863007E0,9.836268533E0
2.100845154E1,-1.995949402E0,9.216933289E0,2.811154175E0,9.840643325E0
2.101845054E1,-1.977837067E0,9.228159943E0,2.823428650E0,9.851016431E0
2.102844854E1,-1.953437805E0,9.241931305E0,2.845582581E0,9.865422126E0
2.103844654E1,-1.934876404E0,9.239536285E0,2.862347717E0,9.864370833E0
2.104844454E1,-1.935924225E0,9.230554962E0,2.841990051E0,9.850271822E0
2.105844254E1,-1.961520996E0,9.207502899E0,2.789898376E0,9.818819033E0
2.106844154E1,-1.988165588E0,9.175170135E0,2.760110321E0,9.785436036E0
2.107843954E1,-2.021845551E0,9.152716827E0,2.756667480E0,9.770327546E0
2.108843754E1,-2.060764618E0,9.127419434E0,2.741698608E0,9.750561399E0
2.109843688E1,-2.079625397E0,9.123228149E0,2.736609192E0,9.749213482E0
2.110843488E1,-2.096540222E0,9.139095154E0,2.743644562E0,9.769653352E0
2.111843388E1,-2.088906097E0,9.172775116E0,2.755020905E0,9.802727794E0
2.112843288E1,-2.074386292E0,9.196276245E0,2.772534485E0,9.826572278E0
2.113843188E1,-2.065255280E0,9.219028931E0,2.770289154E0,9.845317455E0
2.114843088E1,-2.026485901E0,9.223369904E0,2.774929504E0,9.842633349E0
2.115842888E1,-2.002535706E0,9.219927063E0,2.782114563E0,9.836532201E0
2.116842787E1,-1.985770569E0,9.205556946E0,2.810405731E0,9.827713051E0
2.117842688E1,-1.979483643E0,9.192534027E0,2.839295654E0,9.822557566E0
2.118842488E1,-1.987566833E0,9.194030914E0,2.821632385E0,9.820500786E0
2.119842388E1,-2.012115784E0,9.200916595E0,2.822231140E0,9.832113950E0
2.120842188E1,-2.031725006E0,9.205407257E0,2.816393280E0,9.838673710E0
2.121842088E1,-2.037413177E0,9.196875000E0,2.799328766E0,9.826993628E0
2.122841988E1,-2.021097107E0,9.177864532E0,2.784659271E0,9.801650787E0
2.123841787E1,-1.992057495E0,9.171128540E0,2.787802734E0,9.790287833E0
2.124841588E1,-1.992656250E0,9.166637878E0,2.791095886E0,9.787141828E0
2.125841388E1,-2.000739441E0,9.169781342E0,2.794987793E0,9.792844578E0
2.126841288E1,-2.019899597E0,9.169931030E0,2.774181061E0,9.791001483E0
2.127841088E1,-2.053579559E0,9.179062042E0,2.779120789E0,9.807949905E0
2.128840888E1,-2.081122284E0,9.194929047E0,2.777474213E0,9.828130704E0
2.129840688E1,-2.084714813E0,9.196575623E0,2.789598999E0,9.833865039E0
2.130840488E1,-2.061812439E0,9.213789825E0,2.791994019E0,9.845822672E0
2.131840288E1,-2.027833099E0,9.226363678E0,2.786455536E0,9.848970923E0
2.132840088E1,-2.020648041E0,9.218729553E0,2.803220673E0,9.845102296E0
2.133839988E1,-2.022444305E0,9.205407257E0,2.808609467E0,9.834535621E0
2.134839788E1,-2.015109558E0,9.180409241E0,2.799478455E0,9.807020953E0
2.135839588E1,-2.029479675E0,9.156459045E0,2.789299622E0,9.784667720E0
2.136839388E1,-2.031874695E0,9.154513092E0,2.769840088E0,9.777813602E0
2.137839188E1,-2.038161621E0,9.172026672E0,2.776426392E0,9.797383303E0
2.138838988E1,-2.035616913E0,9.195827179E0,2.786455536E0,9.821980868E0
2.139838788E1,-2.010918274E0,9.201665039E0,2.786006470E0,9.822233139E0
2.140838588E1,-2.006726990E0,9.216334534E0,2.812651062E0,9.842701938E0
2.141838388E1,-2.019001465E0,9.208550720E0,2.843636627E0,9.846829061E0
2.142838188E1,-2.040706329E0,9.187594299E0,2.871029663E0,9.839673910E0
2.143837988E1,-2.078128510E0,9.160650330E0,2.849324799E0,9.816047289E0
2.144837888E1,-2.097588043E0,9.158854065E0,2.803520050E0,9.805315296E0
2.145837687E1,-2.114053802E0,9.148974609E0,2.769540710E0,9.789959940E0
2.146837488E1,-2.080074463E0,9.139693909E0,2.765499115E0,9.772855257E0
2.147837288E1,-2.050286407E0,9.136700134E0,2.811603241E0,9.776915489E0
2.148837188E1,-2.040556641E0,9.134604492E0,2.822231140E0,9.775983799E0
2.149836988E1,-2.046394501E0,9.142537994E0,2.845283203E0,9.791290412E0
2.150836788E1,-2.074535980E0,9.159901886E0,2.855911102E0,9.816502958E0
2.151836588E1,-2.108515320E0,9.174870758E0,2.846929779E0,9.835095294E0
2.152836388E1,-2.111509094E0,9.193881226E0,2.837499390E0,9.850752531E0
2.153836188E1,-2.091450806E0,9.218280487E0,2.827919312E0,9.866508463E0
2.154835988E1,-2.075284424E0,9.217981110E0,2.822680206E0,9.861313539E0
2.155835888E1,-2.055375824E0,9.204060059E0,2.832709351E0,9.847006327E0
2.156835688E1,-2.043101349E0,9.196425934E0,2.824027405E0,9.834817937E0
2.157835588E1,-2.054477692E0,9.170230408E0,2.799179077E0,9.805580443E0
2.158835388E1,-2.073488159E0,9.153764648E0,2.784808960E0,9.790093019E0
2.159835288E1,-2.078427887E0,9.160949707E0,2.790048065E0,9.799348459E0
2.160835087E1,-2.084714813E0,9.169032898E0,2.794089661E0,9.809390255E0
2.161834888E1,-2.085313568E0,9.167536011E0,2.793191528E0,9.807862565E0
2.162834788E1,-2.064656525E0,9.181756439E0,2.802621918E0,9.819477964E0
2.163834588E1,-2.039359131E0,9.181606750E0,2.823728027E0,9.820098175E0
2.164834388E1,-2.009870453E0,9.180558929E0,2.830913086E0,9.815106234E0
2.165834288E1,-2.007325745E0,9.203161926E0,2.837200012E0,9.837542884E0
2.166834088E1,-2.008223877E0,9.213490448E0,2.835403748E0,9.846871777E0
2.167833888E1,-2.040406952E0,9.206155701E0,2.825524292E0,9.843787424E0
2.168833688E1,-2.086211700E0,9.188043365E0,2.819686432E0,9.834787833E0
2.169833588E1,-2.101929016E0,9.171876984E0,2.823278961E0,9.824069273E0
2.170833488E1,-2.090402985E0,9.153614960E0,2.808010712E0,9.800172224E0
2.171833288E1,-2.086810455E0,9.148375854E0,2.783611450E0,9.787545727E0
2.172833088E1,-2.094294891E0,9.144633636E0,2.776426392E0,9.783605621E0
2.173832888E1,-2.095941467E0,9.160201263E0,2.781665497E0,9.799995957E0
2.174832688E1,-2.094145203E0,9.155411224E0,2.803370361E0,9.801320533E0
2.175832488E1,-2.091001740E0,9.163494415E0,2.814147949E0,9.811286707E0
2.176832388E1,-2.089205475E0,9.169032898E0,2.794688416E0,9.810516151E0
2.177832288E1,-2.090552673E0,9.182355194E0,2.780767365E0,9.819303668E0
2.178832088E1,-2.090702362E0,9.190737762E0,2.792293396E0,9.830442482E0
2.179831888E1,-2.083367615E0,9.191635895E0,2.804717560E0,9.833261495E0
2.180831788E1,-2.082020416E0,9.171727295E0,2.811603241E0,9.816338593E0
2.181831587E1,-2.089055786E0,9.167985077E0,2.820883942E0,9.817000085E0
2.182831488E1,-2.090702362E0,9.171278229E0,2.831362152E0,9.823440963E0
2.183831288E1,-2.104324036E0,9.178163910E0,2.838098145E0,9.834717763E0
2.184831188E1,-2.117496643E0,9.173523560E0,2.818339233E0,9.827530848E0
2.185830988E1,-2.121238861E0,9.160949707E0,2.811004486E0,9.814499481E0
2.186830788E1,-2.112556915E0,9.156758423E0,2.814597015E0,9.809744028E0
2.187830588E1,-2.108814697E0,9.157955933E0,2.814896393E0,9.810142608E0
2.188830388E1,-2.108665009E0,9.159153442E0,2.809208221E0,9.809597888E0
2.189830288E1,-2.092348938E0,9.148525543E0,2.791544952E0,9.791126948E0
2.190830088E1,-2.076481934E0,9.162596283E0,2.796035614E0,9.802181544E0
2.191829988E1,-2.071841583E0,9.171128540E0,2.807561646E0,9.812468020E0
2.192829888E1,-2.065404968E0,9.154213715E0,2.810555420E0,9.796159869E0
2.193829688E1,-2.080523529E0,9.155411224E0,2.805466003E0,9.799018948E0
2.194829588E1,-2.092947693E0,9.174421692E0,2.809357910E0,9.820536406E0
2.195829488E1,-2.105222168E0,9.183552704E0,2.838247833E0,9.839982287E0
2.196829288E1,-2.110461273E0,9.185498657E0,2.840493164E0,9.843568143E0
2.197829188E1,-2.097737732E0,9.181906128E0,2.796933746E0,9.825005960E0
2.198828988E1,-2.066303101E0,9.195078735E0,2.775677948E0,9.824635847E0
2.199828788E1,-2.055226135E0,9.201066284E0,2.792143707E0,9.832580623E0
2.200828688E1,-2.052232361E0,9.189091187E0,2.793490906E0,9.821132620E0
2.201828488E1,-2.062860260E0,9.173373871E0,2.791994019E0,9.808231809E0
2.202828288E1,-2.094594269E0,9.154962158E0,2.757715302E0,9.788036113E0
2.203828088E1,-2.107916565E0,9.164691925E0,2.756218414E0,9.799572964E0
2.204827888E1,-2.107916565E0,9.170829163E0,2.787952423E0,9.814280335E0
2.205827788E1,-2.085762634E0,9.168583832E0,2.793341217E0,9.808980090E0
2.206827588E1,-2.069895630E0,9.172625427E0,2.792143707E0,9.809056613E0
2.207827488E1,-2.055824890E0,9.184301147E0,2.790497131E0,9.816551217E0
2.208827288E1,-2.053280182E0,9.184301147E0,2.788251801E0,9.815380542E0
2.209827204E1,-2.064656525E0,9.189689941E0,2.800975342E0,9.826427156E0
2.210827004E1,-2.075284424E0,9.199419708E0,2.807112579E0,9.839512663E0
2.211826804E1,-2.097588043E0,9.208700409E0,2.814597015E0,9.855049223E0
2.212826604E1,-2.125280457E0,9.184450836E0,2.794538727E0,9.832619228E0
2.213826404E1,-2.124831390E0,9.171577606E0,2.750979309E0,9.808192055E0
2.214826104E1,-2.097288666E0,9.159452820E0,2.718496857E0,9.781841384E0
2.215825904E1,-2.047891388E0,9.160350952E0,2.736010437E0,9.777097822E0
2.216825704E1,-2.029329987E0,9.157806244E0,2.762505341E0,9.778293877E0
2.217825404E1,-2.043700104E0,9.167386322E0,2.779270477E0,9.795000075E0
2.218825104E1,-2.051334229E0,9.170679474E0,2.808010712E0,9.807867163E0
2.219824904E1,-2.063009949E0,9.172775116E0,2.811303864E0,9.813217759E0
2.220824604E1,-2.077380066E0,9.166637878E0,2.804867249E0,9.808671583E0
2.221824404E1,-2.078278198E0,9.167236633E0,2.811902618E0,9.811435374E0
2.222824104E1,-2.064057770E0,9.179062042E0,2.804268494E0,9.817302900E0
2.223823904E1,-2.063159637E0,9.192234650E0,2.811453552E0,9.831483948E0
2.224823704E1,-2.061063995E0,9.190737762E0,2.802771606E0,9.827165109E0
2.225823404E1,-2.057621155E0,9.179660797E0,2.821183319E0,9.821356958E0
2.226823204E1,-2.043251038E0,9.170679474E0,2.832709351E0,9.813280750E0
2.227823004E1,-2.043251038E0,9.159602509E0,2.864892426E0,9.812278101E0
2.228822804E1,-2.067650299E0,9.155261536E0,2.875819702E0,9.816533528E0
2.229822604E1,-2.104024658E0,9.148226166E0,2.848127289E0,9.809627454E0
2.230822404E1,-2.120939484E0,9.137747955E0,2.816243591E0,9.794286597E0
2.231822104E1,-2.102677460E0,9.153465271E0,2.821033630E0,9.806396367E0
2.232822004E1,-2.077679443E0,9.170529785E0,2.828817444E0,9.819245212E0
2.233821804E1,-2.068548431E0,9.179810486E0,2.824775848E0,9.824824261E0
2.234821604E1,-2.055824890E0,9.199569397E0,2.860850830E0,9.851038551E0
2.235821404E1,-2.064806213E0,9.199419708E0,2.888243866E0,9.860765705E0
2.236821204E1,-2.075134735E0,9.195527802E0,2.874023438E0,9.855147205E0
2.237821004E1,-2.080822906E0,9.191186829E0,2.864293671E0,9.849462804E0
2.238820804E1,-2.071542206E0,9.179660797E0,2.821931763E0,9.824497867E0
2.239820604E1,-2.055974579E0,9.171128540E0,2.798580322E0,9.806563210E0
2.240820304E1,-2.042352905E0,9.162147217E0,2.809507599E0,9.798442731E0
2.241820104E1,-2.052980804E0,9.160650330E0,2.821931763E0,9.802833443E0
2.242819904E1,-2.055226135E0,9.140891418E0,2.823578339E0,9.785317830E0
2.243819704E1,-2.049088898E0,9.146429901E0,2.829715576E0,9.790977249E0
2.244819404E1,-2.038910065E0,9.161997528E0,2.829266510E0,9.803269962E0
2.245819204E1,-2.039808197E0,9.176517334E0,2.855911102E0,9.824740001E0
2.246818904E1,-2.032473450E0,9.178612976E0,2.871029663E0,9.829582688E0
2.247818704E1,-2.046394501E0,9.175020447E0,2.872676239E0,9.829598131E0
2.248818404E1,-2.054178314E0,9.162296906E0,2.874322815E0,9.819830181E0
2.249818204E1,-2.080224152E0,9.169182587E0,2.859803009E0,9.827497905E0
2.250818004E1,-2.093396759E0,9.177265778E0,2.843187561E0,9.833017474E0
2.251817804E1,-2.090852051E0,9.174122314E0,2.811902618E0,9.820538624E0
2.252817504E1,-2.079026642E0,9.172026672E0,2.781216431E0,9.807323279E0
2.253817304E1,-2.058968353E0,9.165590057E0,2.767744446E0,9.793252835E0
2.254817104E1,-2.042352905E0,9.174421692E0,2.786605225E0,9.803386530E0
2.255816804E1,-2.030377808E0,9.183253326E0,2.811752930E0,9.816339961E0
2.256816604E1,-2.042801971E0,9.184600525E0,2.819237366E0,9.822322842E0
2.257816404E1,-2.058668976E0,9.179660797E0,2.826871490E0,9.823211935E0
2.258816204E1,-2.039957886E0,9.186995544E0,2.838547211E0,9.829530283E0
2.259816004E1,-2.026934967E0,9.200467529E0,2.836451569E0,9.838827451E0
2.260815804E1,-2.023342438E0,9.207802277E0,2.833607483E0,9.844128644E0
2.261815604E1,-2.038910065E0,9.210496674E0,2.818937988E0,9.845649527E0
2.262815404E1,-2.050585785E0,9.197024689E0,2.783761139E0,9.825451199E0
2.263815104E1,-2.043400726E0,9.184450836E0,2.766097870E0,9.807187217E0
