"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.702773892E1,-2.842139740E0,4.930297394E0,-1.217822525E1,1.344227514E1
1.703773692E1,2.115251312E0,1.182750458E1,-1.337573502E1,1.797983426E1
1.704773492E1,6.927294617E0,2.098650833E1,-1.238524475E1,2.533407251E1
1.705773192E1,8.609496460E0,3.277269882E1,3.828738098E0,3.410032922E1
1.706772992E1,3.654650116E0,4.397450455E1,2.504651550E1,5.073895403E1
1.707772792E1,-5.787115631E0,3.371468994E1,2.072799591E1,3.999776043E1
1.708772592E1,-2.667902069E0,2.308858704E1,1.043420197E1,2.547691354E1
1.709772392E1,-5.318440247E-1,1.898502045E1,8.294102325E0,2.072452636E1
1.710772192E1,1.375040588E0,1.833941299E1,6.293961639E0,1.943807497E1
1.711771992E1,3.099304962E0,1.789214310E1,7.106921082E0,1.949981546E1
1.712771792E1,3.716172180E0,1.523112671E1,7.488777008E0,1.737466367E1
1.713772004E1,4.531077576E0,1.178978302E1,6.194718018E0,1.406784202E1
1.714771804E1,5.074597321E0,8.890761566E0,6.302194519E0,1.202143232E1
1.715771504E1,4.946014709E0,6.626719666E0,6.257287903E0,1.036967342E1
1.716771304E1,4.939578094E0,4.852908325E0,8.224946136E0,1.075173893E1
1.717771104E1,5.023254089E0,3.870351563E0,9.926308136E0,1.177897687E1
1.718770904E1,2.372266846E0,4.812043304E0,1.023691223E1,1.155758551E1
1.719770704E1,-6.586303711E-2,4.991669769E0,1.092847412E1,1.201468483E1
1.720770504E1,-1.695673828E0,4.534071350E0,7.495213623E0,8.922518702E0
1.721770304E1,-3.153641968E0,5.498815155E0,2.053130493E0,6.663165208E0
1.722770104E1,-4.238735504E0,6.795867920E0,-6.918612671E-1,8.039239483E0
1.723769904E1,-4.505331116E0,6.385571136E0,-1.527723083E0,7.962880447E0
1.724769704E1,-4.062551880E0,4.379891968E0,-1.029409332E0,6.061968740E0
1.725769404E1,-3.336860962E0,2.129920807E0,-1.180445251E0,4.130938721E0
1.726769204E1,-2.843636627E0,2.065704346E-1,-1.357976074E0,3.158011974E0
1.727769004E1,-2.205064545E0,-1.145418091E0,-6.128256226E-1,2.559266983E0
1.728768804E1,-1.456770630E0,-1.632804565E0,1.383123779E-1,2.192569664E0
1.729768604E1,-1.512754211E0,-1.475332031E0,5.574407959E-1,2.185353552E0
1.730768404E1,-2.073188782E0,-1.301543427E0,2.192939758E-1,2.457685265E0
1.731768204E1,-2.770139465E0,-8.328680420E-1,-1.487007751E0,3.252465816E0
1.732768004E1,-3.879033508E0,9.425898743E-1,-4.060306549E0,5.693985063E0
1.733767804E1,-4.623285828E0,3.107238464E0,-5.466482391E0,7.804622506E0
1.734767604E1,-3.853137360E0,4.596641235E0,-5.425617371E0,8.087836671E0
1.735767304E1,-1.989363098E0,9.311386871E0,-5.303770752E0,1.089905845E1
1.736767104E1,1.826950836E0,1.652967636E1,-5.837111664E0,1.762497724E1
1.737766904E1,7.212601318E0,2.682511688E1,-4.263134766E-1,2.778111331E1
1.738766704E1,1.704685089E1,4.076517838E1,1.306288559E1,4.607639171E1
1.739766504E1,2.862497406E1,4.896078552E1,1.902019730E1,5.981902343E1
1.740766304E1,2.910772018E1,4.126154617E1,1.497171616E1,5.266808191E1
1.741766104E1,2.389855270E1,2.850432495E1,7.730075226E0,3.799199159E1
1.742765904E1,2.209270798E1,1.760683640E1,7.665110321E0,2.927186960E1
1.743765704E1,1.642534332E1,1.627236145E1,1.193423264E1,2.601936892E1
1.744765404E1,8.350385284E0,2.322600128E1,1.115974319E1,2.708719140E1
1.745765204E1,1.549427948E0,2.756547729E1,8.021519165E0,2.875067017E1
1.746765004E1,-5.418282623E0,2.499996231E1,4.797972565E0,2.602645659E1
1.747764804E1,-7.601941681E0,1.924023972E1,1.759890289E0,2.076231094E1
1.748764604E1,-6.343957672E0,1.357781479E1,2.624043274E-1,1.498905299E1
1.749764404E1,-3.886068878E0,8.960666199E0,-6.441105652E-1,9.788255640E0
1.750764204E1,2.185155945E0,1.496887207E0,-2.484084320E0,3.631288025E0
1.751764004E1,7.182214508E0,-8.454868011E0,-3.266806641E0,1.156464543E1
1.752763804E1,8.828940125E0,-1.574785217E1,-2.805615692E0,1.827064616E1
1.753763604E1,9.053772583E0,-1.141870468E1,-2.549947357E0,1.479391247E1
1.754763304E1,7.818990326E0,-4.261039124E0,-1.145118713E0,8.977993150E0
1.755763104E1,7.189100189E0,-3.613934784E0,-1.646875305E0,8.213153135E0
1.756762904E1,4.575834503E0,-4.052822113E0,-3.613934784E0,7.100996627E0
1.757762704E1,1.494941254E0,-4.861440582E0,-5.216502228E0,7.285626217E0
1.758762504E1,-6.402186584E-1,-4.948260040E0,-7.109765167E0,8.685845848E0
1.759762304E1,-2.991229706E0,-3.689527588E0,-7.705526276E0,9.051806679E0
1.760762104E1,-4.505480804E0,-3.535348206E0,-7.501350861E0,9.437600805E0
1.761761904E1,-3.732188873E0,-4.148173828E0,-6.605164490E0,8.646662815E0
1.762761704E1,-2.367626495E0,-4.328099670E0,-4.419409790E0,6.623389228E0
1.763761404E1,-7.301815796E-1,-3.541036377E0,-2.264191589E0,4.265989606E0
1.764761204E1,6.968009949E-1,-1.969005432E0,5.426216125E-1,2.157997274E0
1.765761004E1,1.380579071E0,4.650828552E-1,4.318519592E0,4.557621321E0
1.766760804E1,1.939516754E0,4.220922546E0,7.847880249E0,9.119601789E0
1.767760604E1,4.465962982E0,9.545649719E0,1.167826492E1,1.573042039E1
1.768760404E1,1.174068512E1,1.884206772E1,1.612746277E1,2.744015777E1
1.769760204E1,1.214439560E1,3.095398087E1,2.238984009E1,4.008665882E1
1.770760004E1,1.710942078E0,3.084934845E1,1.260917908E1,3.337066106E1
1.771759804E1,4.118236084E0,2.197475327E1,-3.536845093E0,2.263534676E1
1.772759604E1,6.941515045E0,1.192929291E1,-2.483111343E1,2.840909810E1
1.773759304E1,1.399230286E1,7.942633209E0,-2.221994339E1,2.743348038E1
1.774759104E1,2.105761047E1,4.740492096E0,-6.071524200E0,2.242227977E1
1.775758904E1,2.346310822E1,6.359525299E0,2.269565414E1,3.325738604E1
1.776758704E1,1.184202438E1,3.011737061E0,1.814676361E1,2.187713718E1
1.777758504E1,3.537144470E0,3.595373383E0,-8.824748840E0,1.016436387E1
1.778758304E1,-3.471880188E0,3.848497009E0,-1.066981201E1,1.186211489E1
1.779758104E1,-4.738246765E0,3.599864044E0,-9.808652802E0,1.147256176E1
1.780757904E1,-2.045795746E0,4.318818970E0,-7.784262543E0,9.134123979E0
1.781757704E1,1.357377319E0,6.541846161E0,-6.039341125E0,9.006212612E0
1.782757404E1,3.618425446E0,9.271270294E0,-6.868766327E0,1.209253515E1
1.783757204E1,5.604345703E0,1.376447662E1,-7.642507324E0,1.671159555E1
1.784757004E1,8.313861237E0,2.373299698E1,-7.763904877E0,2.631831403E1
1.785756804E1,9.916129303E0,3.804054428E1,-3.489244080E0,3.946628249E1
1.786756604E1,3.537144470E0,4.517530746E1,1.358440109E1,4.730598005E1
1.787756404E1,-5.522016907E0,3.323314133E1,1.631412460E1,3.743107018E1
1.788756204E1,-4.716092834E0,2.173884384E1,9.133706360E0,2.404669323E1
1.789756004E1,9.864486694E-1,1.739053619E1,5.501659241E0,1.826669331E1
1.790755804E1,4.373904419E0,1.562929871E1,8.181536407E0,1.817535573E1
1.791755604E1,7.187303925E0,1.484717514E1,1.326331879E1,2.116628386E1
1.792755304E1,8.580456848E0,1.357631790E1,1.322305252E1,2.080359982E1
1.793755104E1,9.411528625E0,1.346479980E1,9.088051300E0,1.877419456E1
1.794754904E1,8.785979462E0,1.237207214E1,7.400760040E0,1.688291602E1
1.795754704E1,5.446274414E0,9.199270020E0,4.939578094E0,1.177658294E1
1.796754504E1,1.028511200E0,5.549559631E0,5.108876038E0,7.612887872E0
1.797754304E1,-1.678160248E0,2.420915680E0,7.433242493E0,7.995633089E0
1.798754104E1,-3.082539825E0,2.016606445E0,9.041498108E0,9.763065162E0
1.799753904E1,-3.926784210E0,3.729793854E0,9.756710815E0,1.115905024E1
1.800753704E1,-4.546794891E0,4.179907837E0,8.887917480E0,1.082312572E1
1.801753504E1,-5.346432037E0,5.329217834E0,5.721551971E0,9.472119890E0
1.802753204E1,-5.596262512E0,6.202352142E0,1.073268127E0,8.422543005E0
1.803753004E1,-5.297034760E0,5.834566956E0,-1.383872223E0,8.000990634E0
1.804752804E1,-4.962330780E0,3.868704987E0,-1.927092590E0,6.580675565E0
1.805752604E1,-4.257147217E0,1.813628540E0,-2.271376648E0,5.154774756E0
1.806752404E1,-3.666026459E0,-3.481759644E-1,-1.841620331E0,4.117346468E0
1.807752204E1,-2.329006805E0,-1.658251648E0,-5.272036743E-1,2.907234931E0
1.808752004E1,-1.781295776E0,-1.928439789E0,4.149371338E-1,2.657831350E0
1.809751804E1,-2.557282104E0,-1.165775757E0,1.354383545E0,3.119788401E0
1.810751604E1,-2.076481934E0,9.954299927E-2,1.857487335E0,2.787820875E0
1.811751404E1,2.908451843E-1,1.105750580E0,-9.512718201E-1,1.487344392E0
1.812751104E1,2.502196655E0,3.288511505E0,-4.393363953E0,6.031330105E0
1.813750542E1,3.039130096E0,6.736740875E0,-3.575165405E0,8.209859745E0
1.814750342E1,3.686833191E0,1.150642227E1,-2.174228668E0,1.227671629E1
1.815750142E1,5.521867218E0,1.932780762E1,-1.540746002E0,2.016008589E1
1.816749942E1,1.116183884E1,3.115546188E1,1.096918945E0,3.311272690E1
1.817749742E1,1.936522980E1,4.156301926E1,8.603209534E0,4.665310182E1
1.818749542E1,2.464774475E1,4.214411087E1,8.381520538E0,4.953672667E1
1.819749342E1,2.583777008E1,3.718118134E1,7.926466827E0,4.596585129E1
1.820749142E1,2.258278885E1,2.864143982E1,1.005878265E1,3.783508340E1
1.821748842E1,2.196158066E1,2.326297440E1,9.724378052E0,3.343711308E1
1.822748642E1,1.456755661E1,2.349154907E1,1.100526443E1,2.975201554E1
1.823748442E1,1.181133820E1,2.665941147E1,9.004974060E0,3.051756032E1
1.824748242E1,1.285721329E1,2.688693832E1,4.935237122E0,3.020880586E1
1.825748042E1,4.857698364E0,2.058504318E1,2.946622467E0,2.135471424E1
1.826747842E1,-4.799619141E0,1.343231735E1,3.370840302E0,1.465694571E1
1.827747642E1,-8.003855896E0,9.299112396E0,8.343649292E-1,1.229761625E1
1.828747442E1,-7.638016663E0,1.733844452E0,-1.857337646E0,8.049547705E0
1.829747242E1,-1.805545349E0,-8.810977478E0,-1.724713440E0,9.157944888E0
1.830747042E1,4.072431335E0,-1.136391861E1,-1.683998108E-1,1.207276694E1
1.831746742E1,6.349795532E0,-7.481891327E0,-3.137475586E-1,9.818199359E0
1.832746542E1,6.811734924E0,-6.057154083E0,-6.360273743E-1,9.137471154E0
1.833746342E1,5.117857361E0,-5.916596375E0,-1.082099762E0,7.897437339E0
1.834746142E1,4.451892242E0,-5.557343445E0,-2.738255768E0,7.628987833E0
1.835745942E1,2.824626160E0,-4.651876373E0,-4.519102478E0,7.073948964E0
1.836745742E1,5.074447632E-1,-4.181255035E0,-6.289470978E0,7.569533608E0
1.837745542E1,-1.875899048E0,-3.925137634E0,-7.762857056E0,8.898744426E0
1.838745342E1,-3.701053619E0,-4.261637878E0,-9.331145782E0,1.090548655E1
1.839745142E1,-3.688180389E0,-5.232369232E0,-9.358838196E0,1.133879247E1
1.840744842E1,-2.444416809E0,-5.908363495E0,-7.694000244E0,1.000407779E1
1.841744642E1,-1.348395996E0,-5.480104065E0,-5.340145111E0,7.769611453E0
1.842744442E1,-6.164181519E-1,-3.987108765E0,-2.869532776E0,4.950881335E0
1.843744242E1,-3.478765869E-1,-2.071392517E0,-1.273851013E-1,2.104260451E0
1.844744042E1,-4.382885742E-1,3.981719971E-1,1.929337921E0,2.018163182E0
1.845743842E1,3.842509460E-1,4.231849823E0,4.639751587E0,6.291541663E0
1.846743642E1,3.213667145E0,8.507109375E0,8.691376190E0,1.257929197E1
1.847743442E1,1.085752167E1,1.805425598E1,2.019285873E1,2.918207463E1
1.848743242E1,1.330014221E1,3.292687820E1,3.359059799E1,4.888150330E1
1.849743042E1,6.026318207E0,3.275368835E1,2.148542084E1,3.963261183E1
1.850742742E1,9.097032623E0,2.753598862E1,-5.116510162E0,2.944767135E1
1.851742542E1,1.231459167E1,1.977343094E1,-2.214599716E1,3.214160745E1
1.852742342E1,1.469224731E1,1.000025436E1,-1.353455475E1,2.233945816E1
1.853742142E1,1.736314316E1,4.802762604E0,-9.967622223E0,2.058880185E1
1.854741942E1,1.225830872E1,2.929707642E0,2.158511353E-1,1.260539215E1
1.855741742E1,5.621110840E0,-4.689747620E-1,3.202141113E0,6.486180086E0
1.856741542E1,1.633103943E0,-1.842967529E0,-4.882846069E-1,2.510374406E0
1.857741342E1,-1.087937622E0,-1.551822968E0,-7.456893311E0,7.693960010E0
1.858741142E1,-1.853745117E0,-1.064735870E0,-9.685908051E0,9.919014477E0
1.859740942E1,-1.075513458E0,4.278103638E-1,-9.167985077E0,9.240763025E0
1.860740642E1,6.176156616E-1,3.102598114E0,-7.664212189E0,8.291424042E0
1.861740442E1,4.244723053E0,7.510182495E0,-6.996750183E0,1.110743121E1
1.862740242E1,8.669371948E0,1.558529022E1,-5.542224884E0,1.867553314E1
1.863740042E1,1.472951981E1,3.417094116E1,-2.595452728E0,3.730078214E1
1.864739842E1,1.376268036E1,5.609749466E1,1.020697449E1,5.865596820E1
1.865739642E1,-2.423909454E0,4.294299957E1,1.463282089E1,4.543232326E1
1.866739442E1,-9.455986176E0,2.430660416E1,1.192704758E1,2.867893206E1
1.867739242E1,-3.905079346E0,1.827280151E1,3.495081940E0,1.900948494E1
1.868739042E1,1.260079651E0,1.656769730E1,3.117566986E0,1.690549077E1
1.869738742E1,3.508703613E0,1.624481873E1,8.819509735E0,1.881459243E1
1.870738542E1,5.355113983E0,1.604663086E1,1.548739380E1,2.293536515E1
1.871738342E1,7.500003662E0,1.526316010E1,1.575922852E1,2.318549966E1
1.872738142E1,9.959688721E0,1.351524490E1,1.149983597E1,2.034953246E1
1.873737942E1,1.060170364E1,9.975855103E0,7.003785553E0,1.615446741E1
1.874737742E1,8.741222534E0,5.808970184E0,4.359534302E0,1.136479852E1
1.875737542E1,2.576891327E0,3.424428864E0,7.245233459E0,8.417867297E0
1.876737342E1,-2.620899811E0,2.537672882E0,8.650511169E0,9.388303519E0
1.877737142E1,-4.878056030E0,3.188519440E0,7.356452179E0,9.385066623E0
1.878736942E1,-5.379064178E0,5.068011017E0,7.223977661E0,1.033464660E1
1.879736642E1,-5.403762817E0,5.817203064E0,6.915768585E0,1.052940450E1
1.880736442E1,-5.159470825E0,6.149062958E0,4.596192169E0,9.249653881E0
1.881736242E1,-4.586013336E0,6.381828918E0,1.040785675E0,7.927325746E0
1.882736042E1,-3.898642731E0,5.425467682E0,-1.067729645E0,6.765734351E0
1.883735842E1,-3.227588196E0,3.974235535E0,-1.577120361E0,5.357161775E0
1.884735642E1,-3.226240997E0,1.958826599E0,-1.746867371E0,4.158987645E0
1.885735442E1,-3.259920959E0,2.321672058E-1,-8.643026733E-1,3.380533299E0
1.886735242E1,-3.104095001E0,-4.185296631E-1,6.765930176E-1,3.204426777E0
1.887735042E1,-3.720812531E0,-2.228865051E-1,2.138752441E0,4.297486043E0
1.888734742E1,-3.326981506E0,6.038442993E-1,2.500699768E0,4.205583576E0
1.889734542E1,-7.316784668E-1,2.701582031E0,-1.169368286E0,3.033367937E0
1.890734342E1,5.519023132E-1,4.564458160E0,-4.626728668E0,6.522690597E0
1.891734142E1,9.879455566E-3,7.383396149E0,-4.640500031E0,8.720600715E0
1.892733942E1,8.891510010E-2,1.404214920E1,-6.013145599E0,1.527572519E1
1.893733742E1,3.976181488E0,2.530862045E1,-9.675579529E0,2.738527209E1
1.894733542E1,1.405128021E1,3.586616592E1,-8.194709015E0,3.938240203E1
1.895733342E1,2.464654724E1,3.854379776E1,1.510957947E0,4.577509837E1
1.896733142E1,2.895728302E1,3.748250473E1,9.907147980E0,4.839022610E1
1.897732942E1,2.290970901E1,3.078348541E1,1.444421310E1,4.100137843E1
1.898732742E1,1.412597488E1,2.276256500E1,1.314476532E1,2.984061640E1
1.899732442E1,1.438778046E1,2.345592316E1,6.149961090E0,2.819593196E1
1.900732242E1,1.617865631E1,2.684008575E1,6.527476044E0,3.201167079E1
1.901732042E1,1.080887283E1,2.684412735E1,7.265142059E0,2.983657477E1
1.902731842E1,1.124805954E1,2.703857300E1,2.688559113E0,2.940801971E1
1.903731642E1,6.933880920E0,2.208118195E1,3.523223419E0,2.341090353E1
1.904731442E1,2.523751831E-1,1.481439331E1,4.896467743E0,1.560465760E1
1.905731242E1,-3.611390076E0,9.019942932E0,3.166964264E0,1.021915708E1
1.906731042E1,-8.000562744E0,-1.001716919E0,7.801776123E-1,8.100686274E0
1.907730742E1,-5.607638855E0,-1.498429001E1,-4.410428467E0,1.659597662E1
1.908730542E1,2.461331635E0,-1.675121567E1,-3.086431732E0,1.721009705E1
1.909730342E1,5.523813171E0,-8.106991425E0,-5.927673340E-1,9.827878460E0
1.910730142E1,5.408253479E0,-4.076472931E0,-3.299139404E-1,6.780536886E0
1.911729942E1,3.666475525E0,-4.850812683E0,5.269042969E-2,6.080806093E0
1.912729742E1,2.417622528E0,-5.103337555E0,-8.029302979E-1,5.703827658E0
1.913729600E1,5.703140259E-1,-5.536836090E0,-2.478396149E0,6.092968033E0
1.914729400E1,-1.595681763E0,-5.737119598E0,-4.444707184E0,7.430757937E0
1.915729200E1,-3.575764160E0,-5.030888214E0,-6.258784790E0,8.790239621E0
1.916729000E1,-4.882995758E0,-4.799469452E0,-8.833430786E0,1.117622718E1
1.917728700E1,-3.936963043E0,-4.355642395E0,-9.224866791E0,1.093478239E1
1.918728500E1,-2.282303925E0,-4.196373596E0,-7.807164917E0,9.152610917E0
1.919728300E1,-5.776487732E-1,-3.232677612E0,-5.531297607E0,6.432661648E0
1.920728100E1,1.015188904E0,-1.218166809E0,-3.058290253E0,3.444949659E0
1.921727900E1,2.356100464E0,1.356628876E0,-5.870791626E-1,2.781422881E0
1.922727700E1,3.116668854E0,4.703219604E0,3.098556519E0,6.436998671E0
1.923727500E1,5.630391541E0,8.172704773E0,9.226213989E0,1.355055116E1
1.924727300E1,1.133053802E1,1.716435654E1,2.657693298E1,3.360549946E1
1.925727100E1,9.696985016E0,2.855162659E1,3.721246628E1,4.789566312E1
1.926726800E1,4.446054382E0,2.632680313E1,1.030831375E1,2.862043492E1
1.927726600E1,3.957470398E0,1.736134689E1,-1.450977676E1,2.296979668E1
1.928726400E1,3.461401978E0,9.055568848E0,-2.228565674E1,2.430298597E1
1.929726200E1,1.136451736E1,8.108488312E0,-1.097427887E1,1.775766410E1
1.930726000E1,2.028386948E1,7.446714478E0,-5.596861267E0,2.232070280E1
1.931725800E1,2.277498917E1,9.257798309E0,4.124523010E0,2.492827012E1
1.932725600E1,1.299477722E1,6.052813110E0,6.723418579E0,1.583367105E1
1.933725400E1,3.777095490E0,4.408332825E0,-8.893006897E-1,5.872878710E0
1.934725200E1,-1.609453125E0,5.742807770E0,-1.015637970E1,1.177804012E1
1.935725000E1,-2.261347504E0,6.766079865E0,-1.060993652E1,1.278531510E1
1.936724700E1,1.032403107E0,9.312434692E0,-8.341403961E0,1.254457317E1
1.937724500E1,3.978875885E0,1.220681580E1,-6.379284210E0,1.433642467E1
1.938724300E1,6.311774597E0,1.472802292E1,-3.426075439E0,1.638569958E1
1.939724100E1,7.542066193E0,1.773332336E1,-8.090675354E-1,1.928751177E1
1.940723900E1,7.417674866E0,2.380724258E1,-1.588197327E-1,2.493655797E1
1.941723700E1,3.669618988E0,2.925396606E1,2.693349152E0,2.960599202E1
1.942723500E1,-3.124302979E0,2.889381500E1,7.634124756E0,3.004818922E1
1.943723300E1,-6.942712555E0,2.265883072E1,8.946296082E0,2.533101026E1
1.944723100E1,-5.444178772E0,1.783615952E1,5.807473297E0,1.953188201E1
1.945722800E1,1.536405029E0,1.708442276E1,5.767955475E0,1.809716419E1
1.946722600E1,3.882626038E0,1.731194962E1,8.785829773E0,1.979821177E1
1.947722400E1,5.290448456E0,1.605920471E1,1.141002274E1,2.039792930E1
1.948722200E1,7.865842896E0,1.589424774E1,1.188288940E1,2.134716975E1
1.949722000E1,1.062415695E1,1.597687592E1,9.889634399E0,2.158560037E1
1.950721800E1,1.148801056E1,1.434077820E1,6.364015961E0,1.944564232E1
1.951721600E1,9.117989044E0,1.143951141E1,5.282814331E0,1.555340068E1
1.952721400E1,4.397106171E0,8.715775452E0,5.708978119E0,1.130892195E1
1.953721200E1,-7.792794800E-1,5.826034698E0,6.146967316E0,8.505008171E0
1.954721000E1,-3.388204193E0,2.964585114E0,7.134014740E0,8.435808133E0
1.955720700E1,-2.946023712E0,2.797083435E0,8.418793030E0,9.347663212E0
1.956720500E1,-2.158062286E0,4.196223907E0,9.258397064E0,1.039150827E1
1.957720300E1,-2.296224976E0,4.892875214E0,7.712561646E0,9.417881085E0
1.958720100E1,-2.658471680E0,5.326373749E0,3.220103760E0,6.768071897E0
1.959719900E1,-3.012635193E0,5.811065826E0,-9.087602234E-1,6.608350928E0
1.960719700E1,-3.134631500E0,4.555476837E0,-1.670526123E0,5.776585616E0
1.961719500E1,-2.746039581E0,2.914888458E0,-2.093845825E0,4.519015208E0
1.962719300E1,-2.782413940E0,1.373843079E0,-2.482886810E0,3.974166460E0
1.963719100E1,-2.976560211E0,3.372486877E-1,-1.570833435E0,3.382479128E0
1.964718900E1,-2.416425018E0,4.165837097E-1,-9.126521301E-1,2.616407034E0
1.965718600E1,-2.599045258E0,6.120771790E-1,-1.047521667E0,2.868270623E0
1.966718400E1,-2.979703674E0,6.481521606E-1,-5.637277222E-1,3.101052104E0
1.967718200E1,-1.826651459E0,1.366807709E0,1.216969299E-1,2.284650741E0
1.968718000E1,1.303788757E-1,2.649640045E0,-1.129251709E0,2.883192752E0
1.969717800E1,6.680607605E-1,4.737648010E0,-2.518512726E0,5.406895616E0
1.970717600E1,1.977388000E0,9.448202362E0,-4.237687683E0,1.054213394E1
1.971717400E1,6.449937286E0,1.737631577E1,-6.411317596E0,1.961231842E1
1.972717200E1,1.454031326E1,2.881777313E1,-3.859873352E0,3.250820482E1
1.973717000E1,2.528481995E1,4.162439163E1,2.621199188E0,4.877276682E1
1.974716700E1,3.060520615E1,4.485153076E1,1.289104294E1,5.580786184E1
1.975716500E1,2.003119492E1,3.356425278E1,1.557391388E1,4.207558232E1
1.976716300E1,1.352228027E1,2.448682938E1,1.171329208E1,3.032586500E1
1.977716100E1,1.848012039E1,2.476495102E1,8.775052185E0,3.212194249E1
1.978715900E1,1.680615143E1,2.597099304E1,9.671088867E0,3.241094206E1
1.979715700E1,1.026774811E1,2.745186356E1,9.154662781E0,3.070568863E1
1.980715500E1,1.120599701E1,2.707210327E1,1.960473175E0,2.936522773E1
1.981715300E1,7.070397034E0,1.883922363E1,2.930306396E0,2.033454098E1
1.982715100E1,-3.745211792E-1,1.019425095E1,6.309229889E0,1.199455711E1
1.983714900E1,-4.722978516E0,6.578519897E0,4.331542511E0,9.183992085E0
1.984714600E1,-4.465064850E0,-2.949466553E0,-1.102008362E0,5.463568384E0
1.985714400E1,-2.640509033E-1,-1.685390213E1,-3.490142212E0,1.721350727E1
1.986714200E1,4.612358551E0,-1.514954636E1,-2.796933746E0,1.608121403E1
1.987714000E1,4.680766296E0,-4.045337677E0,-2.885399780E0,6.826409154E0
1.988713800E1,2.663261719E0,-3.095862122E0,-2.803070984E0,4.953234519E0
1.989713600E1,1.629361725E0,-3.847598877E0,-2.619552612E0,4.931621705E0
1.990713400E1,5.822891235E-1,-3.001707916E0,-4.460125122E0,5.407589772E0
1.991713200E1,-1.605860596E0,-3.620820465E0,-7.234605560E0,8.247948030E0
1.992713000E1,-4.627926178E0,-4.128265228E0,-1.012060410E1,1.186957884E1
1.993712700E1,-6.840475159E0,-4.834496613E0,-1.151540359E1,1.423969725E1
1.994712500E1,-6.181994476E0,-6.929689636E0,-9.987231445E0,1.363753812E1
1.995712300E1,-2.961591339E0,-7.954308929E0,-6.746021576E0,1.084208748E1
1.996712100E1,3.122506714E-1,-7.079977112E0,-2.902913361E0,7.658360292E0
1.997711900E1,2.227667542E0,-5.110522614E0,2.636018372E-1,5.581167439E0
1.998711700E1,2.929707642E0,-2.738704834E0,3.557053070E0,5.360626603E0
1.999711500E1,3.304079132E0,5.403762817E-1,8.324339447E0,8.972378317E0
2.000711300E1,5.263055420E0,7.291636963E0,1.185998703E1,1.488378360E1
2.001711100E1,9.821526031E0,1.485346207E1,1.579979416E1,2.380590692E1
2.002710800E1,1.355745712E1,2.569526642E1,2.140833115E1,3.608833610E1
2.003710600E1,5.521867218E0,3.320589798E1,1.708636871E1,3.775005529E1
2.004710400E1,3.605701904E0,3.117492142E1,1.604064331E0,3.142371452E1
2.005710200E1,1.826232330E1,2.773791870E1,-2.113904114E1,3.936703756E1
2.006710000E1,2.224389359E1,2.027713348E1,-1.958018280E1,3.590733216E1
2.007709800E1,2.011861313E1,7.896529083E0,-8.439749451E0,2.320222266E1
2.008709600E1,8.330027618E0,1.275497589E0,7.709867249E0,1.142183467E1
2.009709400E1,-8.967851257E-1,-4.297413483E0,1.014111145E1,1.105052613E1
2.010709200E1,-1.196461945E0,-4.027225342E0,-6.202202454E0,7.491153477E0
2.011708900E1,-2.510878601E0,-2.681972809E0,-1.440125244E1,1.486248840E1
2.012708700E1,6.900650024E-2,-5.941145325E-1,-1.053808594E1,1.055504567E1
2.013708425E1,5.037324829E0,4.199067993E0,-9.985584869E0,1.194649399E1
2.014708225E1,1.035980667E1,9.192234650E0,-9.378148041E0,1.672639928E1
2.015708025E1,1.423165512E1,1.369666763E1,-5.583688660E0,2.052599062E1
2.016707825E1,1.605785751E1,1.874057877E1,-3.722459106E0,2.495838100E1
2.017707625E1,1.649420013E1,2.528167648E1,-4.047433319E0,3.045658419E1
2.018707425E1,1.171463928E1,3.063574265E1,-7.809709625E0,3.371606539E1
2.019707225E1,2.483934631E0,3.066777603E1,-3.881727905E0,3.101209812E1
2.020707025E1,-9.067993011E0,2.794538727E1,1.207389221E1,3.176400541E1
2.021706725E1,-9.898765411E0,2.159663956E1,1.273252258E1,2.695398910E1
2.022706525E1,-1.469643860E0,1.782328629E1,9.652228088E0,2.032227581E1
2.023706325E1,4.213138733E0,1.653341858E1,9.912686462E0,1.973235467E1
2.024706125E1,8.558751984E0,1.420321426E1,1.662383057E1,2.348052967E1
2.025705925E1,1.377510452E1,1.365161133E1,1.854912689E1,2.683635789E1
2.026705725E1,1.363604370E1,1.424647430E1,1.065454376E1,2.241479468E1
2.027705525E1,7.507637787E0,1.285796173E1,1.827699280E0,1.500107628E1
2.028705325E1,1.646575928E-1,1.120390137E1,-2.237846375E0,1.142639376E1
2.029705125E1,-4.346810760E0,6.552923126E0,2.737507324E0,8.326434509E0
2.030704925E1,-5.641618195E0,1.197958832E0,9.661808167E0,1.125226636E1
2.031704625E1,-5.682333527E0,1.164428558E0,1.056712555E1,1.205441623E1
2.032704425E1,-4.310735779E0,3.840563507E0,9.778864746E0,1.135599255E1
2.033704225E1,-4.053869934E0,5.346731415E0,8.888516235E0,1.113674634E1
2.034704025E1,-5.088967438E0,6.555916901E0,4.631069641E0,9.503917193E0
2.035703825E1,-5.919290771E0,6.606960754E0,6.556365967E-2,8.870976961E0
2.036703625E1,-5.652395782E0,5.909111938E0,-1.538350983E0,8.320679403E0
2.037703425E1,-5.545518036E0,4.169130249E0,-1.813778229E0,7.171067479E0
